estimator,sigma_a,rho,seed,object,S1_true,S1_hat,gamma,gamma_minus_1_sq,min_pair_sum,n_denominator_clipped,delta_mean,delta_second_moment,rel_mse_raw,rel_mse_aligned,coefficient_risk_raw,risk_f7_component,risk_gauge_component,risk_normalization_increment_cross,risk_decomposition_sum,risk_decomposition_abs_error,coefficient_identity_max_abs_over_S1
median_pair_sum,0.15,0.03,1,5,197.74866265058517,194.96334838867188,0.985914876871583,0.0001983906935426684,139.13246154785156,0,0.002005929054083688,0.0013910721784139762,0.11050001113062688,0.10182429782887602,0.11050002738973688,0.11031670712010525,0.0001983906935426684,-1.5067678926783382e-05,0.11050003013472114,2.7449842478440744e-09,5.713360511730036e-08
true_s1,0.15,0.03,1,6,217.80729159526527,217.80729159526527,1.0,0.0,153.25033569335938,0,0.002005929054083688,0.0013910721784139762,0.11954524563059211,0.10669575322495443,0.11954526580789268,0.11954527221800278,0.0,0.0,0.11954527221800278,6.410110095500521e-09,7.693983767828838e-08
median_pair_sum,0.15,0.03,1,6,217.80729159526527,214.76029205322266,0.9860105714564202,0.0001957041109759242,153.25033569335938,0,0.002005929054083688,0.0013910721784139762,0.11640741314179333,0.10669576629293609,0.11640741883327826,0.11622392763239048,0.0001957041109759242,-1.2194529381940032e-05,0.11640743721398447,1.838070619768373e-08,1.3424035520776364e-07
true_s1,0.15,0.03,1,7,229.46783746033907,229.46783746033907,1.0,0.0,161.4587631225586,0,0.002005929054083688,0.0013910721784139762,0.13760958259958644,0.11932692716825127,0.13760958817618751,0.13760958839700443,0.0,0.0,0.13760958839700443,2.208169203044008e-10,5.1164140120485956e-08
median_pair_sum,0.15,0.03,1,7,229.46783746033907,226.27497100830078,0.9860857779139086,0.00019360557626107338,161.4587631225586,0,0.002005929054083688,0.0013910721784139762,0.13379281527744688,0.1193269281169571,0.13379283585776833,0.13380676963240198,0.00019360557626107338,-0.0002075347718943411,0.13379284043676873,4.57900038879403e-09,5.184112084687858e-08
true_s1,0.15,0.03,1,8,208.90131407044828,208.90131407044828,1.0,0.0,146.9858856201172,0,0.002005929054083688,0.0013910721784139762,0.12924002342749982,0.11381781282749559,0.12923999784429346,0.12923999582429935,0.0,0.0,0.12923999582429935,2.0199941164200652e-09,1.554940813571233e-07
median_pair_sum,0.15,0.03,1,8,208.90131407044828,205.98262786865234,0.9860283971176378,0.00019520568710243202,146.9858856201172,0,0.002005929054083688,0.0013910721784139762,0.12576395800314966,0.11381778528574954,0.12576397794762292,0.1256538444101348,0.00019520568710243202,-8.50724771650892e-05,0.12576397762007216,3.2755077899418884e-10,1.5391084221942006e-07
true_s1,0.15,0.03,1,9,157.6987950624898,157.6987950624898,1.0,0.0,110.95637130737305,0,0.002005929054083688,0.0013910721784139762,0.10483596765014686,0.09396103477105174,0.10483593534620253,0.10483592651511325,0.0,0.0,0.10483592651511325,8.831089276517545e-09,1.0552160568976003e-07
median_pair_sum,0.15,0.03,1,9,157.6987950624898,155.5015411376953,0.986066767828354,0.00019413495874899092,110.95637130737305,0,0.002005929054083688,0.0013910721784139762,0.10198336811911184,0.09396104127006963,0.10198333514440744,0.10193487222525331,0.00019413495874899092,-0.00014568385331587436,0.10198332333068644,1.1813721010369956e-08,1.2630263460666925e-07
true_s1,0.15,0.03,2,0,148.97826256789267,148.97826256789267,1.0,0.0,96.9940185546875,0,6.086656772101866e-05,0.0014214064566458293,0.09041721087186623,0.08369735226205462,0.09041722119203666,0.09041722587438047,0.0,-0.0,0.09041722587438047,4.6823438182297394e-09,1.2077313344914584e-07
median_pair_sum,0.15,0.03,2,0,148.97826256789267,147.9378662109375,0.9930164552933953,4.876989666914613e-05,96.9940185546875,0,6.086656772101866e-05,0.0014214064566458293,0.08928005926473408,0.0836973604787675,0.08928005419923014,0.08915877003486167,4.876989666914613e-05,7.251088217641748e-05,0.08928005081370723,3.385522912835166e-09,7.78348269177946e-08
true_s1,0.15,0.03,2,1,144.4302321523428,144.4302321523428,1.0,0.0,94.01514434814453,0,6.086656772101866e-05,0.0014214064566458293,0.08985400223626967,0.08315688652549626,0.08985401182046947,0.08985401073430625,0.0,-0.0,0.08985401073430625,1.086163214925051e-09,6.179660145066134e-08
median_pair_sum,0.15,0.03,2,1,144.4302321523428,143.40341186523438,0.9928905446470144,5.0544355416095205e-05,94.01514434814453,0,6.086656772101866e-05,0.0014214064566458293,0.08869919005111362,0.08315689167285693,0.08869919497301225,0.0885809261921559,5.0544355416095205e-05,6.772871771301085e-05,0.08869919926528502,4.292272763427437e-09,6.435430632573922e-08
true_s1,0.15,0.03,2,2,145.70348731148988,145.70348731148988,1.0,0.0,94.71900939941406,0,6.086656772101866e-05,0.0014214064566458293,0.10341644506132076,0.09418761115651528,0.10341642114301451,0.10341641567596244,0.0,-0.0,0.10341641567596244,5.467052074936696e-09,2.064699639724291e-07
median_pair_sum,0.15,0.03,2,2,145.70348731148988,144.68638610839844,0.9930193763933938,4.872910593710815e-05,94.71900939941406,0,6.086656772101866e-05,0.0014214064566458293,0.10206459728204413,0.09418761114992724,0.102064581765875,0.10197763292028109,4.872910593710815e-05,3.8221717395164994e-05,0.10206458374361335,1.9777383554570277e-09,1.784525982041603e-07
true_s1,0.15,0.03,2,3,165.0899476800114,165.0899476800114,1.0,0.0,107.4957160949707,0,6.086656772101866e-05,0.0014214064566458293,0.09946136429415328,0.0929094634670854,0.09946137098227807,0.09946137015177982,0.0,-0.0,0.09946137015177982,8.304982535012329e-10,9.120419533544321e-08
median_pair_sum,0.15,0.03,2,3,165.0899476800114,163.93833923339844,0.9930243575529802,4.8659587548663805e-05,107.4957160949707,0,6.086656772101866e-05,0.0014214064566458293,0.09834636986436557,0.09290945235901957,0.09834638898829945,0.09807859599008942,4.8659587548663805e-05,0.00021913564971813378,0.09834639122735622,2.2390567662488366e-09,7.323554729234285e-08
true_s1,0.15,0.03,2,4,92.1666671433486,92.1666671433486,1.0,0.0,59.999088287353516,0,6.086656772101866e-05,0.0014214064566458293,0.08249484780833125,0.07645154588540161,0.08249487079912603,0.08249487160094496,0.0,-0.0,0.08249487160094496,8.018189306957524e-10,7.364529985155938e-08
median_pair_sum,0.15,0.03,2,4,92.1666671433486,91.52293014526367,0.9930155118109705,4.878307526269294e-05,59.999088287353516,0,6.086656772101866e-05,0.0014214064566458293,0.08141951621324217,0.07645157782090406,0.08141950828616541,0.08134652704177044,4.878307526269294e-05,2.418674757359185e-05,0.08141949686460673,1.1421558691431373e-08,7.339426624364743e-08
true_s1,0.15,0.03,2,5,197.74866265058517,197.74866265058517,1.0,0.0,128.7666130065918,0,6.086656772101866e-05,0.0014214064566458293,0.11654284662302784,0.1054030237197364,0.1165428389494761,0.11654284536069204,0.0,-0.0,0.11654284536069204,6.411215933144199e-09,1.5225519895258361e-07
median_pair_sum,0.15,0.03,2,5,197.74866265058517,196.36752319335938,0.9930156824389441,4.878069179367364e-05,128.7666130065918,0,6.086656772101866e-05,0.0014214064566458293,0.115046673681724,0.10540300520550307,0.11504669640710773,0.11492058591837614,4.878069179367364e-05,7.73289995130939e-05,0.11504669560968292,7.974248141553964e-10,1.2395450066103874e-07
true_s1,0.15,0.03,2,6,217.80729159526527,217.80729159526527,1.0,0.0,141.96786499023438,0,6.086656772101866e-05,0.0014214064566458293,0.12260977135140862,0.1108937293323719,0.12260976921444637,0.12260977334930305,0.0,-0.0,0.12260977334930305,4.1348566792720476e-09,4.745133266718496e-08
median_pair_sum,0.15,0.03,2,6,217.80729159526527,216.30298614501953,0.9930934109724798,4.770097199506203e-05,141.96786499023438,0,6.086656772101866e-05,0.0014214064566458293,0.12109085182230761,0.1108937634175,0.12109081713211711,0.12092199132410585,4.770097199506203e-05,0.0001211412103312183,0.12109083350643213,1.6374315013874892e-08,1.2659867678996362e-07
true_s1,0.15,0.03,2,7,229.46783746033907,229.46783746033907,1.0,0.0,149.5273895263672,0,6.086656772101866e-05,0.0014214064566458293,0.14130693953674064,0.12533933610907952,0.14130692896395794,0.1413069396386759,0.0,-0.0,0.1413069396386759,1.067471797067121e-08,1.011159810647552e-07
median_pair_sum,0.15,0.03,2,7,229.46783746033907,227.83767700195312,0.9928959087407284,5.046811262005891e-05,149.5273895263672,0,6.086656772101866e-05,0.0014214064566458293,0.13945785706940755,0.12533935739141921,0.13945783426104089,0.13930635634369654,5.046811262005891e-05,0.00010101522304702704,0.13945783967936362,5.418322735606775e-09,8.456589910234475e-08
true_s1,0.15,0.03,2,8,208.90131407044828,208.90131407044828,1.0,0.0,136.0448989868164,0,6.086656772101866e-05,0.0014214064566458293,0.13276153597408033,0.11652443941292936,0.13276153438879934,0.13276152081249312,0.0,0.0,0.13276152081249312,1.3576306218121559e-08,7.340658762228971e-08
median_pair_sum,0.15,0.03,2,8,208.90131407044828,207.4169692993164,0.9928945168308931,5.048789106646091e-05,136.0448989868164,0,6.086656772101866e-05,0.0014214064566458293,0.1308862266152999,0.11652444647806283,0.13088622781396217,0.13088155415841732,5.048789106646091e-05,-4.5807780034070956e-05,0.1308862342694497,6.4554875387382135e-09,8.709752592384286e-08
true_s1,0.15,0.03,2,9,157.6987950624898,157.6987950624898,1.0,0.0,102.57393264770508,0,6.086656772101866e-05,0.0014214064566458293,0.10766344909156014,0.09716898524574613,0.10766344562768311,0.10766345491753897,0.0,0.0,0.10766345491753897,9.289855856797757e-09,9.481269375138813e-08
median_pair_sum,0.15,0.03,2,9,157.6987950624898,156.59657287597656,0.9930105858698763,4.88519098823723e-05,102.57393264770508,0,6.086656772101866e-05,0.0014214064566458293,0.10621021442929683,0.09716901905100113,0.10621020440433603,0.10616370553673908,4.88519098823723e-05,-2.347853782345784e-06,0.1062102095928391,5.188503081853325e-09,1.1655798663096057e-07
true_s1,0.15,0.03,3,0,148.97826256789267,148.97826256789267,1.0,0.0,92.51461410522461,0,0.0007394756133509376,0.0013399892614211662,0.0851007908964567,0.07973041801325542,0.08510076880024074,0.0851007837643398,0.0,-0.0,0.0851007837643398,1.4964099057102054e-08,1.1005832764594783e-07
median_pair_sum,0.15,0.03,3,0,148.97826256789267,148.7372283935547,0.9983820849419013,2.6176491352225776e-06,92.51461410522461,0,0.0007394756133509376,0.0013399892614211662,0.08485871022169097,0.07973038976738217,0.0848587087023885,0.08482563484931617,2.6176491352225776e-06,3.0463289256995942e-05,0.0848587157877084,7.085319888945943e-09,6.017338954290037e-08
true_s1,0.15,0.03,3,1,144.4302321523428,144.4302321523428,1.0,0.0,89.69097518920898,0,0.0007394756133509376,0.0013399892614211662,0.0845458551915857,0.0794337224509386,0.0845458372446584,0.08454584094238884,0.0,-0.0,0.08454584094238884,3.6977304412877388e-09,5.947339414212088e-08
median_pair_sum,0.15,0.03,3,1,144.4302321523428,144.16143798828125,0.9981389342102696,3.4635658737049965e-06,89.69097518920898,0,0.0007394756133509376,0.0013399892614211662,0.08427512461837457,0.07943369179460406,0.08427514494518906,0.08423144302799454,3.4635658737049965e-06,4.0246661794205944e-05,0.08427515325566245,8.310473389060624e-09,5.5863151082345486e-08
true_s1,0.15,0.03,3,2,145.70348731148988,145.70348731148988,1.0,0.0,90.48734664916992,0,0.0007394756133509376,0.0013399892614211662,0.09729009884665912,0.08873839603744217,0.09729008265846957,0.09729006923142267,0.0,-0.0,0.09729006923142267,1.342704690487917e-08,2.1073189987002414e-07
median_pair_sum,0.15,0.03,3,2,145.70348731148988,145.48604583740234,0.9985076439960378,2.2271264425621675e-06,90.48734664916992,0,0.0007394756133509376,0.0013399892614211662,0.09700353228705867,0.08873839306671741,0.097003523970356,0.09699990307082161,2.2271264425621675e-06,1.3752659129195699e-06,0.09700350546317708,1.850717890553e-08,2.3605692462588005e-07
true_s1,0.15,0.03,3,3,165.0899476800114,165.0899476800114,1.0,0.0,102.52901840209961,0,0.0007394756133509376,0.0013399892614211662,0.09366114630428794,0.08607086924800812,0.09366114674235429,0.09366113875223396,0.0,-0.0,0.09366113875223396,7.990120329259831e-09,9.295325173505097e-08
median_pair_sum,0.15,0.03,3,3,165.0899476800114,164.7918243408203,0.9981941763058225,3.2609992144527917e-06,102.52901840209961,0,0.0007394756133509376,0.0013399892614211662,0.09333647371025625,0.08607087132956819,0.0933364698402211,0.093323173173969,3.2609992144527917e-06,1.0031030260363015e-05,0.09333646520344381,4.636777289209899e-09,7.53627193482249e-08
true_s1,0.15,0.03,3,4,92.1666671433486,92.1666671433486,1.0,0.0,57.23949432373047,0,0.0007394756133509376,0.0013399892614211662,0.07763126952289252,0.0708101216517227,0.07763126607666788,0.07763127096089575,0.0,0.0,0.07763127096089575,4.884227869372815e-09,6.468181367040312e-08
median_pair_sum,0.15,0.03,3,4,92.1666671433486,92.0307388305664,0.9985251901040233,2.1750642292708137e-06,57.23949432373047,0,0.0007394756133509376,0.0013399892614211662,0.0773787090583474,0.07081013051682329,0.07737870817541537,0.07740245708059554,2.1750642292708137e-06,-2.5925119460010945e-05,0.0773787070253648,1.1500505692111729e-09,5.524843596333749e-08
true_s1,0.15,0.03,3,5,197.74866265058517,197.74866265058517,1.0,0.0,122.80404281616211,0,0.0007394756133509376,0.0013399892614211662,0.10967385956607076,0.09891459978533047,0.10967388819158856,0.10967389374534549,0.0,-0.0,0.10967389374534549,5.553756926568454e-09,1.5521558277095517e-07
median_pair_sum,0.15,0.03,3,5,197.74866265058517,197.4770050048828,0.9986262478741392,1.8871949033069907e-06,122.80404281616211,0,0.0007394756133509376,0.0013399892614211662,0.10937588400061626,0.09891460761827447,0.10937589804028858,0.1093727712319906,1.8871949033069907e-06,1.2381568858150685e-06,0.10937589658377972,1.4565088542319859e-09,1.276111638963921e-07
true_s1,0.15,0.03,3,6,217.80729159526527,217.80729159526527,1.0,0.0,135.2694854736328,0,0.0007394756133509376,0.0013399892614211662,0.11563245484719069,0.10606093710791485,0.11563242443350925,0.11563241853822133,0.0,-0.0,0.11563241853822133,5.8952879244955625e-09,1.4077054903086997e-07
median_pair_sum,0.15,0.03,3,6,217.80729159526527,217.47765350341797,0.9984865608059631,2.2904981940470704e-06,135.2694854736328,0,0.0007394756133509376,0.0013399892614211662,0.1153259804386745,0.10606091431835978,0.11532595911045611,0.11528267812543311,2.2904981940470704e-06,4.098326914272312e-05,0.11532595189276987,7.2176862301817375e-09,6.41599393434292e-08
true_s1,0.15,0.03,3,7,229.46783746033907,229.46783746033907,1.0,0.0,142.50003814697266,0,0.0007394756133509376,0.0013399892614211662,0.13304050276167037,0.11531813573891253,0.1330405048901867,0.1330404943881845,0.0,0.0,0.1330404943881845,1.0502002212309236e-08,6.658778635153678e-08
median_pair_sum,0.15,0.03,3,7,229.46783746033907,229.0628662109375,0.9982351720664489,3.114617635042421e-06,142.50003814697266,0,0.0007394756133509376,0.0013399892614211662,0.13253956908485084,0.11531812027023614,0.13253958066535337,0.13257132159687504,3.114617635042421e-06,-3.4868966696555675e-05,0.13253956724781354,1.341753984557514e-08,7.453852912806916e-08
true_s1,0.15,0.03,3,8,208.90131407044828,208.90131407044828,1.0,0.0,129.7321014404297,0,0.0007394756133509376,0.0013399892614211662,0.12500550056008305,0.11436720126748018,0.12500547390720484,0.12500545871398935,0.0,-0.0,0.12500545871398935,1.5193215491260403e-08,8.137150448115803e-08
median_pair_sum,0.15,0.03,3,8,208.90131407044828,208.584716796875,0.9984844649016114,2.2968466344478735e-06,129.7321014404297,0,0.0007394756133509376,0.0013399892614211662,0.1246815429504785,0.11436720933008179,0.12468151459841752,0.12462684551201404,2.2968466344478735e-06,5.236445853974434e-05,0.12468150681718823,7.78122928268935e-09,1.1115475823074191e-07
true_s1,0.15,0.03,3,9,157.6987950624898,157.6987950624898,1.0,0.0,97.942626953125,0,0.0007394756133509376,0.0013399892614211662,0.10141340279524247,0.09173717714352908,0.10141342174894002,0.10141342183868461,0.0,0.0,0.10141342183868461,8.974458676203056e-11,9.759644184903121e-08
median_pair_sum,0.15,0.03,3,9,157.6987950624898,157.44757080078125,0.9984069360732337,2.537852674764001e-06,97.942626953125,0,0.0007394756133509376,0.0013399892614211662,0.10108668929183955,0.09173717320865653,0.1010867108563236,0.1010905630829662,2.537852674764001e-06,-6.394302615410291e-06,0.10108670663302555,4.223298054073227e-09,1.1997071499671643e-07
true_s1,0.15,0.03,4,0,148.97826256789267,148.97826256789267,1.0,0.0,100.13376235961914,0,0.0009186135636176134,0.0013601111181610335,0.08641760854864008,0.07763615191128778,0.08641759985179488,0.0864176109491603,0.0,0.0,0.0864176109491603,1.1097365415491112e-08,1.9364911802607654e-07
median_pair_sum,0.15,0.03,4,0,148.97826256789267,146.25050354003906,0.9816902212387495,0.00033524799828594013,100.13376235961914,0,0.0009186135636176134,0.0013601111181610335,0.08317286717569453,0.07763615367394239,0.08317284234164218,0.08328200760513778,0.00033524799828594013,-0.00044441179951077293,0.08317284380391295,1.462270761941331e-09,6.963559516688754e-08
true_s1,0.15,0.03,4,1,144.4302321523428,144.4302321523428,1.0,0.0,97.09270095825195,0,0.0009186135636176134,0.0013601111181610335,0.08602757328164044,0.07947199154521152,0.08602757363600261,0.08602756573055,0.0,-0.0,0.08602756573055,7.90545261197817e-09,7.212929563910365e-08
median_pair_sum,0.15,0.03,4,1,144.4302321523428,141.80399322509766,0.9818165567685647,0.00033063760775082953,97.09270095825195,0,0.0009186135636176134,0.0013601111181610335,0.08332196988339034,0.07947198362169053,0.08332197476284767,0.08292745496348372,0.00033063760775082953,6.388909355588381e-05,0.08332198166479043,6.901942767352921e-09,8.338366600022319e-08
