condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
nonideal,0.03,0.3,fourier_fourstep,reference_k8,13.93909565387473,1.8010771904635787,0.45887259348838105,0.026436958554862704,2048,257,2305
nonideal,0.03,0.3,random_uniform,reference_k2,13.415052424570026,1.8058753374708874,0.5178022251761335,0.031026494825380627,2048,1025,3073
nonideal,0.03,0.3,fourier_fourstep,reference_k32,13.395041442629525,1.79034738628305,0.5204381423566008,0.035440142043532685,2048,65,2113
nonideal,0.03,0.3,random_binary,reference_k8,12.708967472560174,1.7763677962949689,0.6088610039251254,0.030102580718670384,2048,257,2305
nonideal,0.03,0.3,random_uniform,reference_k8,11.562357615945848,1.7426235571863977,0.7925634103778992,0.03308820015933913,2048,257,2305
nonideal,0.03,0.3,random_binary,reference_k32,11.347778059369254,1.714960612492945,0.8324951091994935,0.029341005530718684,2048,65,2113
nonideal,0.03,0.3,random_uniform,reference_k32,10.887129495538018,1.6591483020265025,0.9252167516243871,0.015902105880158522,2048,65,2113
nonideal,0.03,0.5,hadamard_paired,reference_k2,15.199706195159811,2.0399066555434606,0.3449453831752825,0.03965569735647252,2048,1025,3073
nonideal,0.03,0.5,srht_paired,reference_k2,15.177740170998055,2.0008717372394162,0.3465207365412921,0.03854796974208886,2048,1025,3073
nonideal,0.03,0.5,fourier_fourstep,reference_k2,14.143149826760201,1.7861755166303859,0.437783056400308,0.024625059450914324,2048,1025,3073
nonideal,0.03,0.5,hadamard_paired,reference_k8,13.664986663425003,1.9343571383282414,0.4897435085478621,0.04188785044819211,2048,257,2305
nonideal,0.03,0.5,srht_paired,reference_k8,13.609607109387193,1.9170136132163076,0.49631233369714883,0.046193563100334026,2048,257,2305
nonideal,0.03,0.5,dct_paired,reference_k2,13.478426756902794,1.9427660997557363,0.5116343993671856,0.04848382666886888,2048,1025,3073
nonideal,0.03,0.5,random_binary,reference_k2,13.471215811775874,1.766709066171343,0.510741207636479,0.023055749351927803,2048,1025,3073
nonideal,0.03,0.5,hadamard_paired,reference_k32,13.333959181002369,1.896650674993292,0.5283399988305791,0.042900928231809396,2048,65,2113
nonideal,0.03,0.5,srht_paired,reference_k32,13.198442396312066,1.8726186512944012,0.544962907598943,0.04317099487598556,2048,65,2113
nonideal,0.03,0.5,dct_paired,reference_k8,12.368009584011599,1.85659246437099,0.6594537936561861,0.04725813863872265,2048,257,2305
nonideal,0.03,0.5,random_uniform,reference_k2,12.270572797060703,1.8000369868870418,0.6737619720820703,0.03750422728523424,2048,1025,3073
nonideal,0.03,0.5,fourier_fourstep,reference_k8,12.195783256778457,1.7337344617451356,0.6849166302442944,0.026607190559240955,2048,257,2305
nonideal,0.03,0.5,dct_paired,reference_k32,12.113567929959961,1.8286318026464672,0.6992697346849372,0.0505864324876156,2048,65,2113
nonideal,0.03,0.5,fourier_fourstep,reference_k32,11.812951555395067,1.7147110648402903,0.748272092488408,0.03487171373400159,2048,65,2113
nonideal,0.03,0.5,random_binary,reference_k8,11.672833357267132,1.7423700765901922,0.7726516749188614,0.03221501226570898,2048,257,2305
nonideal,0.03,0.5,random_uniform,reference_k8,10.963610435182352,1.6753296831811222,0.9091800405672865,0.021300618263743992,2048,257,2305
nonideal,0.03,0.5,random_binary,reference_k32,10.85662635125756,1.6600057988648529,0.9317606514946545,0.017305343619790737,2048,65,2113
nonideal,0.03,0.5,random_uniform,reference_k32,10.670495424096666,1.629750901523916,0.9724284238922718,0.007845258476509643,2048,65,2113
nonideal,0.1,0.05,hadamard_paired,reference_k2,27.317864284287065,2.2477000819795805,0.021338842633929458,0.0036149098551482746,2048,1025,3073
nonideal,0.1,0.05,srht_paired,reference_k2,27.305957255891244,2.233344338757005,0.021390451441038624,0.0035828522907063115,2048,1025,3073
nonideal,0.1,0.05,hadamard_paired,reference_k8,25.661983252848973,2.235871032555789,0.031228009515819867,0.0051943850381151796,2048,257,2305
nonideal,0.1,0.05,srht_paired,reference_k8,25.615823029210375,2.223483497655629,0.03156503718901204,0.005301535595636995,2048,257,2305
nonideal,0.1,0.05,hadamard_paired,reference_k32,25.27127902234991,2.218180658054695,0.03415364260476147,0.005597265868272205,2048,65,2113
nonideal,0.1,0.05,srht_paired,reference_k32,25.141751984861603,2.209401943228509,0.035192940525713555,0.005825841739879766,2048,65,2113
nonideal,0.1,0.05,dct_paired,reference_k2,24.39901750353797,2.2338721219876905,0.041766602967012734,0.006944821118469654,2048,1025,3073
nonideal,0.1,0.05,dct_paired,reference_k8,22.77670441137004,2.2277762622124104,0.06068258525282677,0.010088346916180104,2048,257,2305
nonideal,0.1,0.05,dct_paired,reference_k32,22.41697121756555,2.231404817795359,0.06596845839329869,0.011237961053554844,2048,65,2113
nonideal,0.1,0.05,fourier_fourstep,reference_k2,19.171576436328955,1.7424354478195416,0.13744736259558885,0.005934314175085222,2048,1025,3073
nonideal,0.1,0.05,fourier_fourstep,reference_k8,18.498449251912298,1.7780666934865899,0.16051824094555653,0.007582142542184145,2048,257,2305
nonideal,0.1,0.05,fourier_fourstep,reference_k32,18.179244647382905,1.7942315698628162,0.17287053844522485,0.010253564721072417,2048,65,2113
nonideal,0.1,0.05,random_binary,reference_k2,15.158220757940136,1.6519910553358754,0.34615322647471475,0.010469503266019295,2048,1025,3073
nonideal,0.1,0.05,random_uniform,reference_k2,14.935938587537342,1.6867898254817213,0.36447539607437734,0.015102619916814395,2048,1025,3073
nonideal,0.1,0.05,random_binary,reference_k8,14.79185207969447,1.6854562281539596,0.3766688668764231,0.012956621364186972,2048,257,2305
nonideal,0.1,0.05,random_uniform,reference_k8,14.050571964884453,1.7704424097775495,0.4471608905705861,0.02411371411327057,2048,257,2305
nonideal,0.1,0.05,random_binary,reference_k32,14.020546692894548,1.7385415024094601,0.45000461653483464,0.01902958276792679,2048,65,2113
nonideal,0.1,0.05,random_uniform,reference_k32,12.921160478959866,1.7970827461917256,0.58002585663067,0.032300536506906424,2048,65,2113
nonideal,0.1,0.1,hadamard_paired,reference_k2,22.23766838473126,2.223852852428203,0.06865922025246837,0.011119517629478022,2048,1025,3073
nonideal,0.1,0.1,srht_paired,reference_k2,22.229813899645094,2.2107958432173644,0.06877802243369327,0.01114698506603132,2048,1025,3073
nonideal,0.1,0.1,hadamard_paired,reference_k8,20.11845945477008,2.17701016187621,0.11163598203271372,0.016694027303398477,2048,257,2305
nonideal,0.1,0.1,srht_paired,reference_k8,20.065937692236766,2.165994313897871,0.11304973221402256,0.01744625265952203,2048,257,2305
nonideal,0.1,0.1,hadamard_paired,reference_k32,19.74191644851949,2.158229830956744,0.12169708096809277,0.017869301212617553,2048,65,2113
nonideal,0.1,0.1,srht_paired,reference_k32,19.59502197430521,2.1457893502284198,0.12592261434029633,0.018912504705929433,2048,65,2113
nonideal,0.1,0.1,dct_paired,reference_k2,19.520061557196197,2.1972620310948168,0.12828022036094516,0.020238158876355803,2048,1025,3073
nonideal,0.1,0.1,fourier_fourstep,reference_k2,17.934323524604718,1.7781789410053035,0.18279821107395622,0.008934788892915466,2048,1025,3073
nonideal,0.1,0.1,dct_paired,reference_k8,17.550619831015673,2.1525874205342914,0.2015739862607405,0.029724235657833362,2048,257,2305
nonideal,0.1,0.1,dct_paired,reference_k32,17.202899722960804,2.1507087999165235,0.2185369746866776,0.03335533552177429,2048,65,2113
nonideal,0.1,0.1,fourier_fourstep,reference_k8,16.10351684229526,1.826481139273887,0.27883396297230756,0.017118842954826154,2048,257,2305
nonideal,0.1,0.1,fourier_fourstep,reference_k32,15.602385390941736,1.8308937992597838,0.31314967188919585,0.022546084966295617,2048,65,2113
nonideal,0.1,0.1,random_binary,reference_k2,14.890555444417398,1.6736871108478155,0.36819036755763607,0.012183667299226524,2048,1025,3073
nonideal,0.1,0.1,random_uniform,reference_k2,14.32473943807401,1.756108124151847,0.41978631510656084,0.022275385737071805,2048,1025,3073
nonideal,0.1,0.1,random_binary,reference_k8,13.825099634808355,1.750884005145826,0.4707750727612235,0.021229711335829023,2048,257,2305
nonideal,0.1,0.1,random_uniform,reference_k8,12.590062563378956,1.7985941478279195,0.6260338987533686,0.035839850443998025,2048,257,2305
nonideal,0.1,0.1,random_binary,reference_k32,12.51435761772375,1.7747280429455725,0.6367436271939954,0.03111039451994428,2048,65,2113
nonideal,0.1,0.1,random_uniform,reference_k32,11.525645430388325,1.7280512455309478,0.7990843764354125,0.02799526223002935,2048,65,2113
nonideal,0.1,0.15,hadamard_paired,reference_k2,19.205983832605476,2.165458492243277,0.1376978535606782,0.020342160387579206,2048,1025,3073
nonideal,0.1,0.15,srht_paired,reference_k2,19.192035557615508,2.1428743836225768,0.1381048509931488,0.020240862963179503,2048,1025,3073
nonideal,0.1,0.15,hadamard_paired,reference_k8,17.16134997940976,2.1092598697101352,0.2200013486039013,0.02882316650210286,2048,257,2305
nonideal,0.1,0.15,srht_paired,reference_k8,17.111529094834463,2.09758365511246,0.22268730351151358,0.030650688115196365,2048,257,2305
nonideal,0.1,0.15,hadamard_paired,reference_k32,16.819683474422778,2.084489424293989,0.2378923436098652,0.030275845743475457,2048,65,2113
nonideal,0.1,0.15,dct_paired,reference_k2,16.757623355288775,2.1061859705085357,0.2415655980873814,0.032800953528832,2048,1025,3073
nonideal,0.1,0.15,srht_paired,reference_k32,16.679274292163242,2.067618005347609,0.24576889225087284,0.03209233109438235,2048,65,2113
nonideal,0.1,0.15,fourier_fourstep,reference_k2,16.624947513658906,1.7961415647083014,0.24719836787917862,0.013564207742902158,2048,1025,3073
nonideal,0.1,0.15,dct_paired,reference_k8,14.994392668227043,2.0536719835732784,0.3619104381592073,0.04406614396487797,2048,257,2305
nonideal,0.1,0.15,dct_paired,reference_k32,14.68687291981454,2.0409209133179047,0.38864690258422124,0.04889076085090171,2048,65,2113
nonideal,0.1,0.15,random_binary,reference_k2,14.511681510513618,1.7101375963819248,0.4017908133195012,0.014449179749532155,2048,1025,3073
nonideal,0.1,0.15,fourier_fourstep,reference_k8,14.358729696509133,1.8130923269762071,0.41667051450176806,0.025058846714949325,2048,257,2305
nonideal,0.1,0.15,fourier_fourstep,reference_k32,13.86547438948914,1.806567619184001,0.4670035197279629,0.031691753169727964,2048,65,2113
nonideal,0.1,0.15,random_uniform,reference_k2,13.61837844869945,1.8004496774023533,0.4940823204249256,0.028963731891627674,2048,1025,3073
nonideal,0.1,0.15,random_binary,reference_k8,12.949037966907532,1.778941603696719,0.576144081050912,0.02904301725249578,2048,257,2305
nonideal,0.1,0.15,random_uniform,reference_k8,11.755395514790012,1.7564613251227468,0.758230888051962,0.0345149429449762,2048,257,2305
nonideal,0.1,0.15,random_binary,reference_k32,11.692618207784122,1.7412143059204495,0.7690540361183527,0.03002946004214546,2048,65,2113
nonideal,0.1,0.15,random_uniform,reference_k32,11.038023073026597,1.6770690508928559,0.8936947327616602,0.019156747403290753,2048,65,2113
nonideal,0.1,0.3,hadamard_paired,reference_k2,14.709633223858951,2.0082859159326856,0.3858396147715603,0.04152161015956476,2048,1025,3073
nonideal,0.1,0.3,srht_paired,reference_k2,14.682572012217099,1.9738504335131979,0.38812404384210825,0.0408577175012686,2048,1025,3073
nonideal,0.1,0.3,fourier_fourstep,reference_k2,13.792077855406093,1.7743286860086958,0.47455976406332573,0.025199015754270623,2048,1025,3073
nonideal,0.1,0.3,hadamard_paired,reference_k8,13.295165060740974,1.9074898598582457,0.5329818750491393,0.04197374202604785,2048,257,2305
nonideal,0.1,0.3,random_binary,reference_k2,13.281872063610853,1.766744210460019,0.533495101011139,0.023950523158195538,2048,1025,3073
nonideal,0.1,0.3,srht_paired,reference_k8,13.254734390805156,1.8916578559588317,0.5382136596372602,0.04594421229297276,2048,257,2305
nonideal,0.1,0.3,dct_paired,reference_k2,13.114258418705097,1.9122233951085577,0.5560228003164376,0.0486474813222504,2048,1025,3073
nonideal,0.1,0.3,hadamard_paired,reference_k32,13.035451801011991,1.8800203279368153,0.5657057275525941,0.042966036635295794,2048,65,2113
nonideal,0.1,0.3,srht_paired,reference_k32,12.943901100584103,1.8558002100305468,0.5776631457712166,0.04311017233675296,2048,65,2113
nonideal,0.1,0.3,dct_paired,reference_k8,12.12171838955531,1.8340386510194084,0.6976187300342467,0.045245467895299006,2048,257,2305
nonideal,0.1,0.3,random_uniform,reference_k2,12.090624099223255,1.7913073877980221,0.7021539224038019,0.0370035358083148,2048,1025,3073
nonideal,0.1,0.3,fourier_fourstep,reference_k8,11.991527809562482,1.7258945642007206,0.7178162176864602,0.025630212203328902,2048,257,2305
nonideal,0.1,0.3,dct_paired,reference_k32,11.918787654165339,1.8099938811100411,0.731057345320584,0.04851011427839838,2048,65,2113
nonideal,0.1,0.3,fourier_fourstep,reference_k32,11.68122005622479,1.7087797721058555,0.7711243289867582,0.031405786854667835,2048,65,2113
nonideal,0.1,0.3,random_binary,reference_k8,11.553707741302526,1.7335848694578082,0.7940964750677368,0.032044174148389795,2048,257,2305
nonideal,0.1,0.3,random_uniform,reference_k8,10.911483467078684,1.6657744509377188,0.9201025221966718,0.01900996713427759,2048,257,2305
nonideal,0.1,0.3,random_binary,reference_k32,10.8872590136864,1.6653718960801545,0.9252082750513977,0.016996062995763103,2048,65,2113
nonideal,0.1,0.3,random_uniform,reference_k32,10.674925146238513,1.6298263272721245,0.9714391967902546,0.008106204338616687,2048,65,2113
nonideal,0.1,0.5,hadamard_paired,reference_k2,12.514820089945164,1.8517279972397556,0.6373771017503874,0.04318486802397385,2048,1025,3073
nonideal,0.1,0.5,srht_paired,reference_k2,12.488662916040116,1.8134922970699885,0.6410614868158544,0.04117635401415944,2048,1025,3073
nonideal,0.1,0.5,random_binary,reference_k2,12.145108539012007,1.7512976897764936,0.6930247810743375,0.028799042697582506,2048,1025,3073
nonideal,0.1,0.5,fourier_fourstep,reference_k2,12.125321895915185,1.7163733959687772,0.6960884329698915,0.026154360051599882,2048,1025,3073
nonideal,0.1,0.5,hadamard_paired,reference_k8,11.694509187184583,1.760001199387868,0.768846359458676,0.03298032968678197,2048,257,2305
nonideal,0.1,0.5,srht_paired,reference_k8,11.672000941588262,1.7470353591268508,0.7729798519328211,0.03651538205202435,2048,257,2305
nonideal,0.1,0.5,dct_paired,reference_k2,11.64522278616012,1.7685801296783865,0.7778759226911653,0.03913684173346422,2048,1025,3073
nonideal,0.1,0.5,hadamard_paired,reference_k32,11.490029672198894,1.7329067830989464,0.8058258154701174,0.032455719640037586,2048,65,2113
nonideal,0.1,0.5,srht_paired,reference_k32,11.458444500489982,1.717687183550625,0.8115724715153014,0.029389786929884327,2048,65,2113
nonideal,0.1,0.5,random_uniform,reference_k2,11.24993536039656,1.718701387259291,0.8514247166172911,0.02881809835837781,2048,1025,3073
nonideal,0.1,0.5,dct_paired,reference_k8,11.151276878550943,1.7137702659744027,0.8709642104112422,0.02887719212201696,2048,257,2305
nonideal,0.1,0.5,fourier_fourstep,reference_k8,11.107923504439805,1.6658980595571704,0.8793724178109863,0.016131141452284104,2048,257,2305
nonideal,0.1,0.5,dct_paired,reference_k32,11.012230924488334,1.6887392437475293,0.8992526796900175,0.028302396398959814,2048,65,2113
nonideal,0.1,0.5,random_binary,reference_k8,10.97413094355177,1.6780656850428695,0.9070461520974864,0.023875620382472137,2048,257,2305
nonideal,0.1,0.5,fourier_fourstep,reference_k32,10.932175183044533,1.6523724332788912,0.9157529071861304,0.02006488434158755,2048,65,2113
nonideal,0.1,0.5,random_uniform,reference_k8,10.675732103678683,1.6322051973551954,0.9712745008164743,0.009841857361142145,2048,257,2305
nonideal,0.1,0.5,random_binary,reference_k32,10.664339647589461,1.6346104724510502,0.9738203322235407,0.009304585732021569,2048,65,2113
nonideal,0.1,0.5,random_uniform,reference_k32,10.59084321571447,1.6186808368321317,0.9904051016931493,0.004221610777868203,2048,65,2113
nonideal,0.3,0.05,hadamard_paired,reference_k2,23.415130938183744,2.2180866585437546,0.05234574590980965,0.00845936449989956,2048,1025,3073
nonideal,0.3,0.05,srht_paired,reference_k2,23.40736512715122,2.1983910870214323,0.05242388533892389,0.008387041537006892,2048,1025,3073
nonideal,0.3,0.05,hadamard_paired,reference_k8,21.508898262649588,2.199689221477921,0.08113182310209238,0.012695193343516481,2048,257,2305
nonideal,0.3,0.05,srht_paired,reference_k8,21.48409854484672,2.1859183546324585,0.08160145997371507,0.012883839567578301,2048,257,2305
nonideal,0.3,0.05,hadamard_paired,reference_k32,21.28781684271847,2.195721202112804,0.08536578970879191,0.013331662821356408,2048,65,2113
nonideal,0.3,0.05,srht_paired,reference_k32,21.216195099050086,2.177557389397542,0.08677851982942002,0.013592288120884735,2048,65,2113
nonideal,0.3,0.05,dct_paired,reference_k2,20.64230165311295,2.1964520843591115,0.09908486398179721,0.015789339898686236,2048,1025,3073
nonideal,0.3,0.05,dct_paired,reference_k8,18.83579823296774,2.182765796833197,0.15010550341892545,0.02323952531868573,2048,257,2305
nonideal,0.3,0.05,dct_paired,reference_k32,18.630893754901436,2.1867937248853404,0.1574624605964328,0.025050880208324654,2048,65,2113
nonideal,0.3,0.05,fourier_fourstep,reference_k2,18.3264782143056,1.7738998976554932,0.16699634988966053,0.007748460190112484,2048,1025,3073
nonideal,0.3,0.05,fourier_fourstep,reference_k8,16.9239959585973,1.8186728824340206,0.23079116925857682,0.013450701241956839,2048,257,2305
nonideal,0.3,0.05,fourier_fourstep,reference_k32,16.634104139984874,1.8253301544553355,0.2467969209090759,0.015663923819308888,2048,65,2113
nonideal,0.3,0.05,random_binary,reference_k2,14.978949736392273,1.6683206663621528,0.3607615016294392,0.011587357354163158,2048,1025,3073
nonideal,0.3,0.05,random_uniform,reference_k2,14.519420535123873,1.7414617050930772,0.4013215990907588,0.0201078650013628,2048,1025,3073
nonideal,0.3,0.05,random_binary,reference_k8,14.22482500923863,1.7358730976812347,0.42935297023901137,0.018779496093378336,2048,257,2305
nonideal,0.3,0.05,random_binary,reference_k32,13.594435694945659,1.7604976096480278,0.4964815811449069,0.023006431293282927,2048,65,2113
nonideal,0.3,0.05,random_uniform,reference_k8,13.137894921245291,1.8031056316045881,0.5518994988251503,0.03257152774873605,2048,257,2305
nonideal,0.3,0.05,random_uniform,reference_k32,12.403874854880833,1.780866368074864,0.6532853940318877,0.03433915161454492,2048,65,2113
nonideal,0.3,0.1,hadamard_paired,reference_k2,18.252455941080132,2.1542723068229277,0.17143760758759266,0.024802004455425075,2048,1025,3073
nonideal,0.3,0.1,srht_paired,reference_k2,18.234615656044003,2.1266932536041483,0.17208888189682475,0.02466049454789047,2048,1025,3073
nonideal,0.3,0.1,hadamard_paired,reference_k8,16.44079056995976,2.0860101353849605,0.259510800133738,0.03242125418060973,2048,257,2305
nonideal,0.3,0.1,srht_paired,reference_k8,16.418339578519024,2.072014584809417,0.2609556211724076,0.03380169937353975,2048,257,2305
nonideal,0.3,0.1,hadamard_paired,reference_k32,16.252072211879245,2.075209803294796,0.2710110910283092,0.03366411409889963,2048,65,2113
nonideal,0.3,0.1,srht_paired,reference_k32,16.19354950244764,2.0576408535709656,0.2747326466824764,0.03487022661952046,2048,65,2113
nonideal,0.3,0.1,fourier_fourstep,reference_k2,16.117876642413755,1.8057400305625115,0.27784796078768853,0.015915292866917043,2048,1025,3073
nonideal,0.3,0.1,dct_paired,reference_k2,15.92552981675953,2.0890099416310965,0.29243562083770014,0.038559353390258205,2048,1025,3073
nonideal,0.3,0.1,dct_paired,reference_k8,14.405818234744086,2.021044598142753,0.41401748376019787,0.04667584364677662,2048,257,2305
nonideal,0.3,0.1,random_binary,reference_k2,14.338580378708793,1.7216432194095452,0.41815782462822604,0.0158930237153904,2048,1025,3073
nonideal,0.3,0.1,dct_paired,reference_k32,14.244690566375306,2.015338496521187,0.4298869451768659,0.05046694672329251,2048,65,2113
nonideal,0.3,0.1,fourier_fourstep,reference_k8,14.006579846496631,1.806915500635391,0.45184605372514547,0.026827600456136354,2048,257,2305
nonideal,0.3,0.1,fourier_fourstep,reference_k32,13.708721747962464,1.799267319672696,0.483927982453862,0.028910569892859655,2048,65,2113
nonideal,0.3,0.1,random_uniform,reference_k2,13.339833735441976,1.8055036010103165,0.5268359283397057,0.031325021809528286,2048,1025,3073
nonideal,0.3,0.1,random_binary,reference_k8,12.809224480177605,1.7815449517862654,0.5950612787648385,0.03135218152610841,2048,257,2305
nonideal,0.3,0.1,random_binary,reference_k32,12.058389623129877,1.7581250940159452,0.7070401698356541,0.03030998397602884,2048,65,2113
nonideal,0.3,0.1,random_uniform,reference_k8,11.67761964054415,1.7459106308189822,0.7718364455627581,0.03297679970336299,2048,257,2305
nonideal,0.3,0.1,random_uniform,reference_k32,11.217661521488724,1.6918131822496074,0.8576632106811103,0.02549203942025393,2048,65,2113
nonideal,0.3,0.15,hadamard_paired,reference_k2,15.594214805928464,2.055589765740835,0.31516448258643964,0.03775281039080993,2048,1025,3073
nonideal,0.3,0.15,srht_paired,reference_k2,15.57502157267276,2.0273574053113976,0.3164775641756159,0.03745211915737551,2048,1025,3073
nonideal,0.3,0.15,fourier_fourstep,reference_k2,14.425431724853036,1.7896543484964411,0.410225457749975,0.022967474492582275,2048,1025,3073
nonideal,0.3,0.15,hadamard_paired,reference_k8,14.108238562049978,1.9672257098720554,0.44255579995512595,0.04157684591332343,2048,257,2305
nonideal,0.3,0.15,srht_paired,reference_k8,14.097779736827338,1.9520679010555317,0.44375999302497715,0.04367831032434089,2048,257,2305
nonideal,0.3,0.15,hadamard_paired,reference_k32,13.95501061332083,1.9543810396424781,0.45845230828445876,0.043128227029047,2048,65,2113
nonideal,0.3,0.15,srht_paired,reference_k32,13.920798587023656,1.933860140682538,0.46206884881394805,0.04386547446409455,2048,65,2113
nonideal,0.3,0.15,dct_paired,reference_k2,13.768299592362446,1.9659028159266703,0.4789220781668195,0.048747174952062745,2048,1025,3073
nonideal,0.3,0.15,random_binary,reference_k2,13.62272212463691,1.761022934448538,0.4932045965682882,0.02166486152523775,2048,1025,3073
nonideal,0.3,0.15,dct_paired,reference_k8,12.666708747159339,1.889141259028095,0.6159477259350608,0.04845068403503425,2048,257,2305
nonideal,0.3,0.15,fourier_fourstep,reference_k8,12.54705400141572,1.756301856900065,0.6318616735050877,0.028451898699556402,2048,257,2305
nonideal,0.3,0.15,dct_paired,reference_k32,12.544144543796238,1.8778671729244518,0.6337878678183404,0.05251322710190336,2048,65,2113
nonideal,0.3,0.15,random_uniform,reference_k2,12.428944619240003,1.801773485799463,0.6496388836977336,0.0362160431504375,2048,1025,3073
nonideal,0.3,0.15,fourier_fourstep,reference_k32,12.319773747942428,1.745138046583434,0.6658066458159706,0.02997675991964671,2048,65,2113
nonideal,0.3,0.15,random_binary,reference_k8,11.942977376101387,1.760698651606418,0.7262188293217612,0.034083104138860426,2048,257,2305
nonideal,0.3,0.15,random_binary,reference_k32,11.372212333278226,1.7138747304451234,0.8276884316064874,0.025047418661894243,2048,65,2113
nonideal,0.3,0.15,random_uniform,reference_k8,11.12433186371485,1.6893295888139939,0.8762253786422499,0.02363582637066555,2048,257,2305
nonideal,0.3,0.15,random_uniform,reference_k32,10.869255653926952,1.651053006944821,0.9290530172805245,0.017139611982536815,2048,65,2113
nonideal,0.3,0.3,hadamard_paired,reference_k2,12.428607177780478,1.8435252986753419,0.6500664792320269,0.04266004595620978,2048,1025,3073
nonideal,0.3,0.3,srht_paired,reference_k2,12.411818553560515,1.8073262140532613,0.6524486176387861,0.041001998912271506,2048,1025,3073
nonideal,0.3,0.3,random_binary,reference_k2,12.089399484385874,1.7472788427342205,0.7019350445202426,0.028236368891071322,2048,1025,3073
nonideal,0.3,0.3,fourier_fourstep,reference_k2,12.064095084808354,1.7153569600096499,0.705941144768346,0.025722287958526928,2048,1025,3073
nonideal,0.3,0.3,srht_paired,reference_k8,11.693812352101045,1.7505298171091348,0.7690517798002078,0.03512503449679553,2048,257,2305
nonideal,0.3,0.3,hadamard_paired,reference_k8,11.687343253213607,1.7629739499762604,0.7701284466541146,0.033315877396028176,2048,257,2305
nonideal,0.3,0.3,srht_paired,reference_k32,11.598328661444832,1.7344741343252754,0.7860267208867827,0.03308917250982956,2048,65,2113
nonideal,0.3,0.3,dct_paired,reference_k2,11.592270362776262,1.7636883294572043,0.787378781485585,0.03881829795589171,2048,1025,3073
nonideal,0.3,0.3,hadamard_paired,reference_k32,11.585884400310308,1.7482913378325384,0.7883751591316992,0.03509497160709072,2048,65,2113
nonideal,0.3,0.3,random_uniform,reference_k2,11.221883428737986,1.7133432900882166,0.8569029730186054,0.02783605696917811,2048,1025,3073
nonideal,0.3,0.3,dct_paired,reference_k8,11.146776358348145,1.715413800126609,0.8718645090305576,0.028797439719793618,2048,257,2305
nonideal,0.3,0.3,fourier_fourstep,reference_k8,11.133971744268392,1.6700224921706597,0.8741290789033985,0.01686882090129594,2048,257,2305
nonideal,0.3,0.3,dct_paired,reference_k32,11.079910665735227,1.7012236643053404,0.8854758549455972,0.03169103895433568,2048,65,2113
nonideal,0.3,0.3,fourier_fourstep,reference_k32,11.032080112845149,1.661424751432632,0.8949104091367398,0.018790288513706396,2048,65,2113
nonideal,0.3,0.3,random_binary,reference_k8,11.006384093993965,1.6814371152471352,0.9003521688059408,0.024373955496825393,2048,257,2305
nonideal,0.3,0.3,random_binary,reference_k32,10.780628873776047,1.649915569732348,0.9481302361932314,0.012573058834768778,2048,65,2113
nonideal,0.3,0.3,random_uniform,reference_k8,10.696489379048526,1.6320467882084326,0.9666424670770425,0.009715217809792556,2048,257,2305
nonideal,0.3,0.3,random_uniform,reference_k32,10.629667091242954,1.6209796680243924,0.9816132180575626,0.007891986285820243,2048,65,2113
nonideal,0.3,0.5,hadamard_paired,reference_k2,11.29175560522743,1.7206220907607077,0.8432754329302461,0.028866668262460485,2048,1025,3073
nonideal,0.3,0.5,srht_paired,reference_k2,11.276579343608892,1.6907409302392657,0.8461439435421046,0.026540667309975518,2048,1025,3073
nonideal,0.3,0.5,random_binary,reference_k2,11.253869097250785,1.6888888420414134,0.850490537868285,0.023514513636110974,2048,1025,3073
nonideal,0.3,0.5,fourier_fourstep,reference_k2,11.155552357950148,1.6621622784336214,0.8698313191991217,0.0185310193871817,2048,1025,3073
nonideal,0.3,0.5,srht_paired,reference_k8,10.952101300947424,1.6679552642573285,0.9115923901948614,0.021353382670382236,2048,257,2305
nonideal,0.3,0.5,hadamard_paired,reference_k8,10.940154189028613,1.6728347920075424,0.9140762400983753,0.020132647383637486,2048,257,2305
nonideal,0.3,0.5,dct_paired,reference_k2,10.938221740106446,1.677521744354795,0.9145514645244817,0.023169963174452635,2048,1025,3073
nonideal,0.3,0.5,srht_paired,reference_k32,10.895264233952679,1.6572775798438164,0.9235415491308063,0.018899282485263843,2048,65,2113
nonideal,0.3,0.5,hadamard_paired,reference_k32,10.866118578821647,1.6599908627230842,0.9297880376812039,0.020294198175019155,2048,65,2113
nonideal,0.3,0.5,random_uniform,reference_k2,10.80548863065533,1.6583039847378196,0.9427763712047519,0.016341395128128534,2048,1025,3073
nonideal,0.3,0.5,dct_paired,reference_k8,10.746035757399595,1.6538771267848058,0.9557424675194639,0.014784276058794578,2048,257,2305
nonideal,0.3,0.5,fourier_fourstep,reference_k8,10.741127340738847,1.6366053635071045,0.9567509596934142,0.008871782215973949,2048,257,2305
nonideal,0.3,0.5,random_binary,reference_k8,10.722759250134725,1.6439973616989692,0.9608898005559303,0.015544356116286863,2048,257,2305
nonideal,0.3,0.5,dct_paired,reference_k32,10.704558994817472,1.6416273413502827,0.9649319959242394,0.016051003300977883,2048,65,2113
nonideal,0.3,0.5,fourier_fourstep,reference_k32,10.691440178268568,1.6314951479180022,0.9677750012263595,0.010479898118509863,2048,65,2113
