unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
735,128,9,131,-6,15,random_nonneg,1/2,131,136,False,5,,,1.8675757282374075e-07,False,0.8215042292757265,1.4074145930798194,0.0072904103709415325,150,8
737,128,9,131,-6,17,random_nonneg,1/2,131,136,False,5,,,1.161464582540678e-07,False,0.4776588205665063,0.472542068525147,0.0013825560484418287,150,8
739,128,9,131,-6,19,random_nonneg,1/2,131,136,False,5,,,1.2086354141977846e-07,False,0.6473556951510834,0.6264362949241218,0.0007588171764390364,150,8
741,128,9,131,-6,21,random_nonneg,1/2,131,136,False,5,,,1.196605556378286e-07,False,0.5927712998471144,0.8471678078973853,4.466252643544429e-05,150,8
743,128,9,131,-6,23,random_nonneg,1/2,131,136,False,5,,,5.532926664785104e-07,False,0.9787141666893986,2.815638711740742,0.007780158150722018,150,8
745,128,9,131,-6,25,random_nonneg,1/2,131,136,False,5,,,5.099643364380501e-07,False,0.9130696763554617,1.8231873801653407,0.0017655187564692037,150,8
747,128,9,131,-6,27,random_nonneg,1/2,131,136,False,5,,,1.8795239711598141e-07,False,0.7384523515801364,1.2336651651337867,6.55414750237254e-05,150,8
749,128,9,131,-6,29,random_nonneg,1/2,131,136,False,5,,,2.982283059941414e-07,False,0.9673086380788204,2.0987456119388606,0.006894101831760302,150,8
751,128,9,133,-4,1,sparse_spikes,1/2,133,136,False,3,,,7.107364747289128e-08,False,0.5617682221666487,0.21952926007627876,0.0045360222855919214,150,8
753,128,9,133,-4,3,random_nonneg,1/2,133,136,False,3,,,1.1788837630964075e-07,False,0.787299326426214,0.9169839403909255,0.0067302759886681655,150,8
755,128,9,133,-4,5,random_nonneg,1/2,133,136,False,3,,,2.316908785673844e-07,False,0.30535036907080243,0.29955531313953176,0.002156086351426408,150,8
757,128,9,133,-4,7,random_nonneg,1/2,133,136,False,3,,,1.6983427220967167e-07,False,0.2955024046972169,0.5101923988835344,0.0018463850600577774,150,8
759,128,9,133,-4,9,random_nonneg,1/2,133,136,False,3,,,2.3719293977928285e-07,False,0.7967274134202643,0.4960792333160424,0.0025114848234741496,150,8
761,128,9,133,-4,11,random_nonneg,1/2,133,136,False,3,,,1.0720771573955801e-07,False,0.5354566899083962,0.9914021523829302,0.009438487303978242,150,8
763,128,9,133,-4,13,random_nonneg,1/2,133,136,False,3,,,1.2087940960970578e-07,False,0.37706352677102095,0.4816725769456035,0.00427015272581183,150,8
765,128,9,133,-4,15,random_nonneg,1/2,133,136,False,3,,,6.986195170526645e-07,False,0.9889439011923908,2.1598382148742448,0.005967470599638139,150,8
767,128,9,133,-4,17,random_nonneg,1/2,133,136,False,3,,,3.306526967926188e-07,False,0.9732291870309966,1.1822141344434964,0.014850507278568827,150,8
769,128,9,133,-4,19,random_nonneg,1/2,133,136,False,3,,,1.7878368259492794e-07,False,0.13308669925765082,0.24858669436889258,0.00455281557236256,150,8
771,128,9,133,-4,21,random_nonneg,1/2,133,136,False,3,,,3.952679250806861e-07,False,0.9087995260894922,1.2740910333347764,0.00725275655260342,150,8
773,128,9,133,-4,23,random_nonneg,1/2,133,136,False,3,,,7.424792098505426e-08,False,0.409440599629236,0.7033041137665468,0.010826825555983835,150,8
775,128,9,133,-4,25,random_nonneg,1/2,133,136,False,3,,,1.3615957206800405e-07,False,0.3278272703909534,0.6792747294053437,0.0013301080209993515,150,8
777,128,9,133,-4,27,random_nonneg,1/2,133,136,False,3,,,1.250562938194077e-07,False,0.3930257965382877,0.2621222495835922,0.004206415498975507,150,8
779,128,9,133,-4,29,random_nonneg,1/2,133,136,False,3,,,1.7858791616818826e-07,False,0.5639316662528903,1.0077594315503549,0.008091062778424227,150,8
781,128,9,135,-2,1,sparse_spikes,1/2,135,136,False,1,,,1.4355699708065716e-07,False,0.5780275972467039,1.2002179489402183,0.0046075720530687385,150,8
783,128,9,135,-2,3,random_nonneg,1/2,135,136,False,1,,,2.2904908852725753e-07,False,0.7232057884990515,0.7047104807231186,0.014862181459231434,150,8
785,128,9,135,-2,5,random_nonneg,1/2,135,136,False,1,,,1.9825532273747366e-07,False,0.06346730879509885,0.11709480737038098,0.0008540260201265306,150,8
787,128,9,135,-2,7,random_nonneg,1/2,135,136,False,1,,,1.1716947608382885e-07,False,0.39914217915851247,0.39354959400268574,0.0028355416646795467,150,8
789,128,9,135,-2,9,random_nonneg,1/2,135,136,False,1,,,2.1150115586675173e-07,False,0.8042059834882831,1.0459209340881093,0.016218442010936043,150,8
791,128,9,135,-2,11,random_nonneg,1/2,135,136,False,1,,,1.3417036781959599e-07,False,0.2904827936019959,0.26307145244472596,0.0023393246231207658,150,8
793,128,9,135,-2,13,random_nonneg,1/2,135,136,False,1,,,1.4074263908358422e-07,False,0.15001437575547483,0.3654586110673346,0.00528896010372203,150,8
795,128,9,135,-2,15,random_nonneg,1/2,135,136,False,1,,,2.2532609676356454e-07,False,0.2659737700449424,0.40083873682576066,0.006004414797081329,150,8
797,128,9,135,-2,17,random_nonneg,1/2,135,136,False,1,,,1.4928578374475987e-07,False,0.14823347352304525,0.2928103037870198,0.0054573461594224874,150,8
799,128,9,135,-2,19,random_nonneg,1/2,135,136,False,1,,,2.555242034036773e-07,False,0.07781830186057447,0.20398924685494935,0.004640853154421496,150,8
801,128,9,135,-2,21,random_nonneg,1/2,135,136,False,1,,,2.3636043480153173e-07,False,0.38027459334737995,0.30753620266853393,0.007209056892149447,150,8
803,128,9,135,-2,23,random_nonneg,1/2,135,136,False,1,,,1.2535596644876534e-07,False,0.3444680404799014,0.4548608686566723,0.008409063064193804,150,8
805,128,9,135,-2,25,random_nonneg,1/2,135,136,False,1,,,1.483332709728545e-07,False,0.7023750218458648,1.3562993489479127,0.006697793805926447,150,8
807,128,9,135,-2,27,random_nonneg,1/2,135,136,False,1,,,1.9541315889716427e-07,False,0.3405644952717651,0.3419402519565249,0.0017247768724552195,150,8
809,128,9,135,-2,29,random_nonneg,1/2,135,136,False,1,,,4.5294777051197827e-07,False,0.6321308457017939,0.8106241229535438,0.004489530221183515,150,8
811,128,9,136,-1,1,sparse_spikes,1/2,136,136,True,0,0.0007068684291791433,,8.941769331405783e-08,False,0.26653417634710086,0.38144974746210786,0.005102749453450497,150,8
813,128,9,136,-1,3,random_nonneg,1/2,136,136,True,0,9.924204333981761e-05,,1.0891254500814726e-07,False,0.06363133814378641,0.17156776077702016,0.005209525437221721,150,8
815,128,9,136,-1,5,random_nonneg,1/2,136,136,True,0,6.282912813978095e-05,,1.823928799534719e-07,False,0.38140974452698817,0.39602967029226455,0.006318048240671865,150,8
817,128,9,136,-1,7,random_nonneg,1/2,136,136,True,0,0.0002879363398828543,,1.6635172192876985e-07,False,0.2967402727717616,0.3260749539923812,0.005831777641511738,150,8
819,128,9,136,-1,9,random_nonneg,1/2,136,136,True,0,0.0003629311519758973,,1.3001222250924078e-07,False,0.19674314076985927,0.2991762972725661,0.006859071107650043,150,8
821,128,9,136,-1,11,random_nonneg,1/2,136,136,True,0,0.0003146255441344061,,1.303910263508143e-07,False,0.47186979253458017,0.42089815725933155,0.007626429987575894,150,8
823,128,9,136,-1,13,random_nonneg,1/2,136,136,True,0,7.585255624824734e-05,,2.1660955564691226e-07,False,0.3063705193989402,0.3104798792739386,0.008111668788376922,150,8
825,128,9,136,-1,15,random_nonneg,1/2,136,136,True,0,0.0003595231193381571,,1.8673935173305288e-07,False,0.036540763932079764,0.152136340628482,0.0022392821428536226,150,8
827,128,9,136,-1,17,random_nonneg,1/2,136,136,True,0,0.0011960347076458075,,1.1023761646209998e-07,False,0.055514003465159015,0.21236462621926538,0.004622096940489475,150,8
829,128,9,136,-1,19,random_nonneg,1/2,136,136,True,0,0.0008083290016186834,,2.5321817988863545e-07,False,0.03590551904746518,0.12488216850017342,0.003982639470516709,150,8
831,128,9,136,-1,21,random_nonneg,1/2,136,136,True,0,1.957318749764786e-05,,1.340548671069058e-07,False,0.4678900256594439,0.3694239695558039,0.009610911558490002,150,8
833,128,9,136,-1,23,random_nonneg,1/2,136,136,True,0,6.611874372119743e-05,,1.688325433034693e-07,False,0.5625075897581706,0.40678838485652724,0.007784731973669344,150,8
835,128,9,136,-1,25,random_nonneg,1/2,136,136,True,0,0.00011885402661733855,,1.1098064627875786e-07,False,0.21720718839203823,0.3519446662282585,0.007241772842963525,150,8
837,128,9,136,-1,27,random_nonneg,1/2,136,136,True,0,0.0002845661026431518,,1.6145151701849785e-07,False,0.2241689863405312,0.2559408571747406,0.004981252622590235,150,8
839,128,9,136,-1,29,random_nonneg,1/2,136,136,True,0,0.00039797136110941884,,1.398511581248519e-07,False,0.29589635873287473,0.5924162082510744,0.007853868632060747,150,8
841,128,9,137,0,1,sparse_spikes,1/2,136,136,True,0,0.0028669231484707855,1.5680387122958267e-17,5.9265530384208234e-08,False,0.038807369233299374,0.15815701469039822,0.0042718313977959535,150,8
843,128,9,137,0,3,random_nonneg,1/2,136,136,True,0,0.0013973927927519278,2.5374021124686325e-18,7.528450272492113e-08,False,0.2622330846313292,0.3945322008313521,0.009316434934723093,150,8
845,128,9,137,0,5,random_nonneg,1/2,136,136,True,0,0.0002624613414897342,1.9889967014611245e-17,1.9218958560486205e-07,False,0.008029785999055954,0.04565388623965061,0.0012310785527661545,150,8
847,128,9,137,0,7,random_nonneg,1/2,136,136,True,0,0.000335365856295684,2.3267746429647228e-17,1.4736955115039858e-07,False,0.04234411372620351,0.12817320886310718,0.0034517108805452467,150,8
849,128,9,137,0,9,random_nonneg,1/2,136,136,True,0,0.00029776067246972676,1.5084974693141993e-17,2.659173339612243e-07,False,0.12421775441533835,0.31719271611161404,0.008920325923880508,150,8
851,128,9,137,0,11,random_nonneg,1/2,136,136,True,0,0.0007544313231957196,3.271572384129351e-17,1.1266978835474819e-07,False,0.30959714139694633,0.4043731610415814,0.01060144707141526,150,8
853,128,9,137,0,13,random_nonneg,1/2,136,136,True,0,0.0004565030761816454,9.723746640728738e-18,1.0472544276953078e-07,False,0.11897778885606246,0.19711581382452792,0.005111795099791403,150,8
