config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance
cfg0040,1,6.22771692276001,6.22771692276001,7.961531162261963,7.961531162261963,0.1870882362127304,32,0.0005,0.55,0.5,0.11,32,3,0.08,nlm,3,0.062,5,6
cfg0035,1,5.955677032470703,5.955677032470703,6.277961254119873,6.277961254119873,0.18875272572040558,32,0.0005,0.55,0.5,0.11,24,3,0.18,nlm,3,0.062,5,6
cfg0034,1,5.941059112548828,5.941059112548828,6.435062885284424,6.435062885284424,0.18885745108127594,32,0.0005,0.55,0.5,0.11,24,3,0.16,nlm,3,0.062,5,6
cfg0033,1,5.906833171844482,5.906833171844482,6.750332832336426,6.750332832336426,0.1889401376247406,32,0.0005,0.55,0.5,0.11,24,3,0.12,nlm,3,0.062,5,6
cfg0032,1,5.845966339111328,5.845966339111328,7.069096088409424,7.069096088409424,0.18893685936927795,32,0.0005,0.55,0.5,0.11,24,3,0.08,nlm,3,0.062,5,6
cfg0015,1,5.642759799957275,5.642759799957275,6.707208633422852,6.707208633422852,0.1706712543964386,31,0.0005,0.55,0.5,0.11,32,4,0.18,nlm,3,0.062,5,6
cfg0014,1,5.554174900054932,5.554174900054932,6.804261684417725,6.804261684417725,0.17268258333206177,31,0.0005,0.55,0.5,0.11,32,4,0.16,nlm,3,0.062,5,6
cfg0011,1,5.5535712242126465,5.5535712242126465,8.476303100585938,8.476303100585938,0.1887722909450531,31,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6
cfg0036,1,5.538383960723877,5.538383960723877,8.262739181518555,8.262739181518555,0.18582168221473694,32,0.0005,0.55,0.5,0.11,24,4,0.08,nlm,3,0.062,5,6
cfg0037,1,5.496287822723389,5.496287822723389,8.544550895690918,8.544550895690918,0.18287858366966248,32,0.0005,0.55,0.5,0.11,24,4,0.12,nlm,3,0.062,5,6
cfg0010,1,5.493938446044922,5.493938446044922,8.355303764343262,8.355303764343262,0.18863579630851746,31,0.0005,0.55,0.5,0.11,32,3,0.16,nlm,3,0.062,5,6
cfg0038,1,5.420455455780029,5.420455455780029,8.794119834899902,8.794119834899902,0.17927657067775726,32,0.0005,0.55,0.5,0.11,24,4,0.16,nlm,3,0.062,5,6
cfg0013,1,5.370501518249512,5.370501518249512,6.9969563484191895,6.9969563484191895,0.17677196860313416,31,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6
cfg0039,1,5.369427680969238,5.369427680969238,8.905088424682617,8.905088424682617,0.17719949781894684,32,0.0005,0.55,0.5,0.11,24,4,0.18,nlm,3,0.062,5,6
