image_size,num_pixels,num_frames,basis,sigma_delta,seed,object,mse,rel_mse,psnr,recon_scale,delta_recon_mse,delta_recon_rel_mse
16,256,512,hadamard_paired,0.02,1,0,0.002218152750262309,0.017616753397654054,26.54008550021026,0.9962737070933975,0.002219882996465757,0.017630493658309133
16,256,512,hadamard_paired,0.02,1,1,0.0017516807959959246,0.019420825553978373,27.565450312545558,0.9937134848299076,0.0017552212732545882,0.01946007872590795
16,256,512,hadamard_paired,0.02,1,2,0.005883172214837327,0.027907976051853908,22.30388438564981,0.9854027483530418,0.00592814203595718,0.02812129839817039
16,256,512,hadamard_paired,0.02,1,3,0.0019899352778804755,0.019333677205990246,27.011610486739475,0.988577040208587,0.00200341224480743,0.019464614995318572
16,256,512,hadamard_paired,0.02,1,4,0.0024132149116743266,0.018267449555833155,26.174039997662632,0.9800992299059389,0.002466686959050744,0.01867221790149029
16,256,512,hadamard_paired,0.02,2,0,0.002481408591639706,0.019707553157719767,26.053017184024437,0.9740095511828581,0.002569295366107968,0.020405555486756627
16,256,512,hadamard_paired,0.02,2,1,0.0017337614522258118,0.0192221543975687,27.61010657210916,0.9804370544829684,0.0017689806726485283,0.019612628720320224
16,256,512,hadamard_paired,0.02,2,2,0.004696369253845494,0.022278144490898114,23.282377638466905,0.96498915688042,0.004967675935251559,0.023565140051180163
16,256,512,hadamard_paired,0.02,2,3,0.0017529376441156967,0.017031071789259226,27.562335324504854,0.9927561102766997,0.0017583231834651688,0.017083395537887493
16,256,512,hadamard_paired,0.02,2,4,0.0027178533652237793,0.020573488506636997,25.657739782113445,0.9767894580185446,0.002790908430930563,0.021126495266953652
16,256,512,hadamard_paired,0.02,3,0,0.0023515041437179203,0.01867584124156527,26.286542516224554,0.9679470767896904,0.00248699576989997,0.019751925312852598
16,256,512,hadamard_paired,0.02,3,1,0.0020816716357136083,0.023079422797960995,26.815877753271586,0.9788345218202629,0.0021228702540831935,0.023536190507050178
16,256,512,hadamard_paired,0.02,3,2,0.005704404165057976,0.027059954904436807,22.437897116912268,0.9762678574993856,0.005825605225186926,0.02763489503013748
16,256,512,hadamard_paired,0.02,3,3,0.0017363143263603872,0.016869564094438076,27.603716513675845,0.9860255411772827,0.0017566391395386586,0.01706703381964918
16,256,512,hadamard_paired,0.02,3,4,0.0026894823249407535,0.02035872663660649,25.703313055207943,0.9783231295699366,0.0027530172573089337,0.020839668335870944
16,256,512,hadamard_paired,0.05,0,0,0.013281829136357625,0.10548539028131361,18.76742111027934,0.8470088388577233,0.016956427279156285,0.13466934252332174
16,256,512,hadamard_paired,0.05,0,1,0.01042096482161632,0.1155368834135616,19.82092070162586,0.8556466103864099,0.01269152387236125,0.14071049472294475
16,256,512,hadamard_paired,0.05,0,2,0.03288104131723277,0.15597763929586486,14.83054437142723,0.8729194654959991,0.036651961108355044,0.17386572874847916
16,256,512,hadamard_paired,0.05,0,3,0.011624010646703514,0.11293576840435221,19.34644000929368,0.9219131852921687,0.01227903051539127,0.1192997607543488
16,256,512,hadamard_paired,0.05,0,4,0.01412231489451387,0.10690248667829326,18.500941089844865,0.8856316913773031,0.016089846870358356,0.12179621157950202
16,256,512,hadamard_paired,0.05,1,0,0.012823677927184111,0.10184671532085728,18.91987398030955,0.8921739729883416,0.01447550365637991,0.11496564270322047
16,256,512,hadamard_paired,0.05,1,1,0.010660165849076534,0.11818889708937289,19.722360385760066,0.9100338790588525,0.011437496294271376,0.12680713349667672
16,256,512,hadamard_paired,0.05,1,2,0.03312583074938766,0.15713884576082204,14.798332214219037,0.8470469599126809,0.03891932167706029,0.18462139599498947
16,256,512,hadamard_paired,0.05,1,3,0.009997020121039061,0.09712836502291908,20.00129433784756,0.9126256974328065,0.010848813641745766,0.10540415795094585
16,256,512,hadamard_paired,0.05,1,4,0.015720573099504226,0.11900091230777897,18.03531625636595,0.876873353493788,0.01801526203201006,0.13637113415623184
16,256,512,hadamard_paired,0.05,2,0,0.01344499650468775,0.10678127907439879,18.714393063447346,0.8885908637067234,0.015212911977182213,0.12082220034350508
16,256,512,hadamard_paired,0.05,2,1,0.009872741199130099,0.10945874671125126,20.05562247292948,0.872259006058152,0.01159544285759959,0.1285582816873287
16,256,512,hadamard_paired,0.05,2,2,0.028897757165307045,0.1370821532111105,15.391358627288977,0.8709049343618734,0.032894729409791906,0.1560425671060138
16,256,512,hadamard_paired,0.05,2,3,0.009108824793726635,0.08849889754977709,20.40537651404914,0.8516893093676718,0.011953705827096133,0.11613899350709384
16,256,512,hadamard_paired,0.05,2,4,0.013819960667610707,0.10461373876726932,18.594931929867073,0.8930352195542386,0.015516924932465308,0.11745933242034033
16,256,512,hadamard_paired,0.05,3,0,0.013669362810233898,0.10856321491045957,18.642517293567572,0.8793043563275788,0.015784118334615238,0.1253587682970153
16,256,512,hadamard_paired,0.05,3,1,0.011623941452427723,0.1288742445046375,19.34646586162857,0.9235962180741552,0.012161633214758046,0.13483561497404495
16,256,512,hadamard_paired,0.05,3,2,0.026318638785935336,0.12484760162261986,15.79736576419954,0.8235237946711896,0.03479066145785177,0.16503629069474646
16,256,512,hadamard_paired,0.05,3,3,0.009285152292622032,0.09021204821556875,20.322109686820923,0.9016622442846252,0.010398977342056036,0.10103366934727809
16,256,512,hadamard_paired,0.05,3,4,0.014687413125534645,0.11118014275414619,18.330546891816354,0.8853838642057907,0.016655122451535827,0.12607520968560915
16,256,512,hadamard_paired,0.1,0,0,0.04388342123085612,0.34852577667518486,13.57699521394456,0.639447067026962,0.06996246544245985,0.55564766488448
16,256,512,hadamard_paired,0.1,0,1,0.029269922971544043,0.32451464291218024,15.335784204796823,0.6315858610211651,0.05000047937016339,0.5543536189441935
16,256,512,hadamard_paired,0.1,0,2,0.07953113850037327,0.37727148340947647,10.994628005110222,0.5992106814962979,0.1382604733332141,0.6558655315092854
16,256,512,hadamard_paired,0.1,0,3,0.024873608158537182,0.2416653026010267,16.042612115261033,0.7451528838889652,0.03400325620246672,0.330366499597696
16,256,512,hadamard_paired,0.1,0,4,0.044312963400022345,0.335438348098784,13.534692058419342,0.6754014771581055,0.06459084318720883,0.48893690948797136
16,256,512,hadamard_paired,0.1,1,0,0.0372822525811677,0.29609874692074895,14.284978555987218,0.6851472307423815,0.05599874785926122,0.44474666934149226
16,256,512,hadamard_paired,0.1,1,1,0.03157165596090823,0.35003387847179823,15.007026383857777,0.6399830569892733,0.05012349583635984,0.5557174983326463
16,256,512,hadamard_paired,0.1,1,2,0.0751610547870405,0.35654113808511134,11.240071337740542,0.6064723772008479,0.1322737157573109,0.6274661788607961
16,256,512,hadamard_paired,0.1,1,3,0.030472075047373103,0.2960585046716317,15.160979707547014,0.6919323758022148,0.044834438923240405,0.43559936025841917
16,256,512,hadamard_paired,0.1,1,4,0.04855357819567987,0.36753877002583357,13.137787588893188,0.6710980266856139,0.06862199569642918,0.5194517495531527
16,256,512,hadamard_paired,0.1,2,0,0.04364947668716926,0.346667769676176,13.600209586763283,0.6813086523981201,0.06164865074863406,0.4896186635951258
16,256,512,hadamard_paired,0.1,2,1,0.029184099194692302,0.323563117610064,15.348537072128934,0.6546270545520197,0.04616666075291269,0.5118482019637961
16,256,512,hadamard_paired,0.1,2,2,0.08445903236525448,0.4006479100964837,10.733538985307865,0.6121175110021637,0.1351926849137578,0.6413128785797994
16,256,512,hadamard_paired,0.1,2,3,0.03408526040788162,0.3311632441181761,14.674333836877043,0.7182153403085199,0.044681943720670816,0.4341177578501562
16,256,512,hadamard_paired,0.1,2,4,0.049365473008959625,0.37368461616431126,13.065766973170803,0.6487996140801571,0.07360923943892929,0.5572039667715233
16,256,512,hadamard_paired,0.1,3,0,0.04394299082890185,0.3489988833711259,13.571103876457135,0.6878520058664892,0.06082321946455195,0.48306302032809384
16,256,512,hadamard_paired,0.1,3,1,0.02563610963788507,0.2842266777703419,15.9114787973789,0.6811196616249083,0.03978659579420258,0.44111263815497204
16,256,512,hadamard_paired,0.1,3,2,0.10219861535033124,0.48479908552337647,9.90554988250075,0.53130513773682,0.18671718774365176,0.8857294107931459
16,256,512,hadamard_paired,0.1,3,3,0.02968277359093064,0.28838986351194007,15.27495520544055,0.7184679008820911,0.04092901697096357,0.3976553300707426
16,256,512,hadamard_paired,0.1,3,4,0.04902035242332868,0.3710721373261465,13.096235707878014,0.6313578498095409,0.0773458573086558,0.5854892515427152
16,256,512,dct_paired,0.01,0,0,0.001251277583713834,0.00993775050960412,29.026463356283752,0.9828541530815512,0.0012892298471560539,0.010239170381697435
16,256,512,dct_paired,0.01,0,1,0.0008315738856044596,0.009219631455961769,30.80099157527147,0.9890440901332296,0.0008425463500040006,0.009341283687683445
16,256,512,dct_paired,0.01,0,2,0.00311685107662802,0.014785391626706789,25.06283947849493,0.978768368457079,0.003214556263163055,0.015248880620236454
16,256,512,dct_paired,0.01,0,3,0.0008817504734807874,0.008566851002643792,30.546542984537382,0.9984293625523852,0.0008820220523724097,0.008569494190513807
16,256,512,dct_paired,0.01,0,4,0.0013000563455827917,0.009841110129804896,28.860378245813244,0.9891477176111348,0.001315800122417803,0.009960298240801168
16,256,512,dct_paired,0.01,1,0,0.001267052715742044,0.010063037918563465,28.9720531591402,0.9802557763697172,0.0013176275819621291,0.010464707546986524
16,256,512,dct_paired,0.01,1,1,0.0007077626904717502,0.007846940936205955,31.501123348170555,0.9940146667898139,0.0007110026740124486,0.00788286327585451
16,256,512,dct_paired,0.01,1,2,0.0028429643239907673,0.013486156340980613,25.462285901833397,0.9985789750779875,0.0028433961189587202,0.013488209390176057
16,256,512,dct_paired,0.01,1,3,0.0008285753440475559,0.008050215713407716,30.816679941651802,0.9939120129595429,0.0008324486217420952,0.008087851781860115
16,256,512,dct_paired,0.01,1,4,0.0014287345606509394,0.010815172900310959,28.450484496922563,0.9869296465511286,0.0014516628842104998,0.010988747474251305
16,256,512,dct_paired,0.01,2,0,0.0013684224136273572,0.010868124479635094,28.637798210442963,0.9895080937998041,0.0013824381612544,0.01097943854346007
16,256,512,dct_paired,0.01,2,1,0.0009885045937507728,0.010959516892816745,30.05021308104506,0.996452144004845,0.000989643763988544,0.010972147881383542
16,256,512,dct_paired,0.01,2,2,0.0025042843728911943,0.011879561867901553,26.01316356545833,0.9834698558005892,0.002563133250187735,0.012158727284932542
16,256,512,dct_paired,0.01,2,3,0.0008814810740543962,0.008564233590104187,30.547870078365573,0.9929517818265822,0.0008866230105015009,0.008614195889130065
16,256,512,dct_paired,0.01,2,4,0.0014499219699762712,0.010975556432335777,28.38655369434392,0.9901216133588042,0.0014629258027469428,0.0110740051252984
16,256,512,dct_paired,0.01,3,0,0.001116046845416929,0.008863736752852002,29.523175757576784,0.9829900565952346,0.001153426035425287,0.009160605244640869
16,256,512,dct_paired,0.01,3,1,0.0008358083611074008,0.009266578942195104,30.778932886546517,0.9917748373163138,0.000841950034329424,0.009334672355400532
16,256,512,dct_paired,0.01,3,2,0.002581984432137444,0.012248147269362885,25.88046380604527,0.9851949224264658,0.00262898925609515,0.012471128216817184
16,256,512,dct_paired,0.01,3,3,0.0008058404085012186,0.007829329180042645,30.937509589021012,0.9866084206543505,0.0008246374760649809,0.008011960745665223
16,256,512,dct_paired,0.01,3,4,0.0013409355033519805,0.010150555404994037,28.725921104496347,0.9936986746934806,0.0013461700891050487,0.010190191763848062
16,256,512,dct_paired,0.02,0,0,0.004387288030716647,0.03484420597836398,23.57803852705926,0.9646009219366936,0.004550932860537096,0.03614388625697449
16,256,512,dct_paired,0.02,0,1,0.0035922255182004683,0.03982688244284615,24.44636406348939,0.9587604434421501,0.003752471740412971,0.041603530840821225
16,256,512,dct_paired,0.02,0,2,0.00972626472318618,0.04613843570380284,20.120539142604986,0.9674382229295205,0.009953926855721149,0.04721841209153483
16,256,512,dct_paired,0.02,0,3,0.003302359484031214,0.032084838633749224,24.81175652625824,0.9790879083462269,0.003347790675125084,0.03252625335656303
16,256,512,dct_paired,0.02,0,4,0.004697699440246276,0.035560441441837724,23.281147729177466,0.9641792069703331,0.0048734857230672965,0.036891143606858225
16,256,512,dct_paired,0.02,1,0,0.004268615540824445,0.033901699205884366,23.69712958809866,0.9595423776715164,0.004484862090716893,0.0356191467228012
16,256,512,dct_paired,0.02,1,1,0.0032709118495467546,0.0362644887000497,24.853311598711297,0.9549152013810237,0.0034646883446250824,0.03841288579126782
16,256,512,dct_paired,0.02,1,2,0.011194751252388007,0.0531044882674312,19.509855520104068,0.9459272203665114,0.011847149830311599,0.05619928807054529
16,256,512,dct_paired,0.02,1,3,0.0038784353304052504,0.03768183698026139,24.113434456487756,0.971215804022382,0.003965457937716326,0.038527345964405615
16,256,512,dct_paired,0.02,1,4,0.004592075599032042,0.03476089467045811,23.379909707903543,0.9665742507232159,0.004744538789728558,0.03591504557235544
16,256,512,dct_paired,0.02,2,0,0.00493516063101225,0.0391954556799897,23.06698707223944,0.9597561543002507,0.005147865291660917,0.04088477313771224
16,256,512,dct_paired,0.02,2,1,0.0033171879973684214,0.036777550780886036,24.792299147011757,0.9550302231597669,0.0035098302087873084,0.038913372155404614
16,256,512,dct_paired,0.02,2,2,0.00944498482895875,0.04480412960748128,20.247987353286796,0.9565874308611423,0.009859714101380436,0.046771495339662024
16,256,512,dct_paired,0.02,2,3,0.0033509745801153807,0.03255716986254708,24.748288666313037,0.9657064708055273,0.0034765335255501247,0.033777085017540315
16,256,512,dct_paired,0.02,2,4,0.005250289382202291,0.039743412813723795,22.79816758759747,0.9566242760804698,0.005511061255533559,0.04171744081279901
16,256,512,dct_paired,0.02,3,0,0.004534928792041743,0.036016781168868126,23.43429527890795,0.9461433443817162,0.004928175666295782,0.03913997991083575
16,256,512,dct_paired,0.02,3,1,0.0038317744429380903,0.042482753243968566,24.16600063547156,0.9486642187307965,0.004084684910877655,0.04528676734179309
16,256,512,dct_paired,0.02,3,2,0.010684016361250354,0.05068171759368338,19.712654555818418,0.9376011812296708,0.011570367261953428,0.054886315455624196
16,256,512,dct_paired,0.02,3,3,0.003357457960839171,0.03262016064999159,24.739894164819937,0.9710697308750518,0.003445823845676079,0.03347871784796068
16,256,512,dct_paired,0.02,3,4,0.005439818277212696,0.04117810042162244,22.64415608118359,0.975546069839135,0.005519358514323157,0.041780249115304445
16,256,512,dct_paired,0.05,0,0,0.024700937922852842,0.19617690081361652,16.072865557692467,0.77184673564568,0.03354439106276967,0.2664123361708152
16,256,512,dct_paired,0.05,0,1,0.0195213519784155,0.21643256706200717,17.094901079586272,0.7776229081573743,0.025301031029845114,0.28051169937362214
16,256,512,dct_paired,0.05,0,2,0.05465158892905987,0.25925048244914245,12.623972069422498,0.7501461906978641,0.0719749863130199,0.34142752034162227
16,256,512,dct_paired,0.05,0,3,0.020792085559234834,0.20201032421001314,16.821019463856935,0.8293474191618503,0.024269568820601793,0.2357967450530467
16,256,512,dct_paired,0.05,0,4,0.026216144846432914,0.19844983603153635,15.814311721050537,0.802317331081138,0.03264443659089926,0.24711072662830744
16,256,512,dct_paired,0.05,1,0,0.023370870163460622,0.1856133921839191,16.31325117297378,0.8094266872051725,0.029055105054593137,0.23075805432860627
16,256,512,dct_paired,0.05,1,1,0.018869560409656455,0.20920617605323527,17.24238217158028,0.8088050698670596,0.022855317345067225,0.2533961521420053
16,256,512,dct_paired,0.05,1,2,0.0554624660169491,0.2630970362339759,12.56000824376917,0.728240489337233,0.077095430644296,0.3657173563059073
16,256,512,dct_paired,0.05,1,3,0.017921279574993697,0.17411834358265274,17.466309850466832,0.8236128892576884,0.021820108291935866,0.21199843103829366
16,256,512,dct_paired,0.05,1,4,0.029808457474137344,0.2256427683302363,15.256604972247755,0.8027592427640204,0.035984017222981265,0.2723905685496005
16,256,512,dct_paired,0.05,2,0,0.021734990627995155,0.17262110102581196,16.628405427384244,0.7705720810143657,0.03096990614581635,0.245965563418893
16,256,512,dct_paired,0.05,2,1,0.01713155658619503,0.18993698662971298,17.662031749164232,0.7752306099654066,0.0232736769157793,0.25803449095085584
16,256,512,dct_paired,0.05,2,2,0.053781858836126524,0.25512474794421913,12.69364191545192,0.7824963064210805,0.0659140851943915,0.3126764424189478
16,256,512,dct_paired,0.05,2,3,0.01715027921088237,0.16662751092536837,17.657288051396698,0.7893679717121116,0.023257619163486752,0.22596490844032863
