sigma_a,object,rho,rel_mse,K_eff,D_H,pred_rel_mse,ratio_measured_over_pred
0.15,1,0.812317,0.6281344955811081,255.423003555239,0.9933670712969365,1.587563121735507,0.3956595407018766
0.15,1,1.0,0.657788152828967,255.423003555239,0.9933670712969365,1.8043559040218837,0.3645556574303143
0.15,1,1.21238,0.6812693368601241,255.423003555239,0.9933670712969365,2.005283502519918,0.3397371673401862
0.15,1,1.80947,0.7177896476515222,255.423003555239,0.9933670712969365,2.3870589710237433,0.30070042523653373
0.15,1,2.70063,0.7390970548140859,255.423003555239,0.9933670712969365,2.6627351194919906,0.2775706263096475
0.15,1,3.0,0.7425640393211934,255.423003555239,0.9933670712969365,2.712334362998303,0.2737730456286145
0.15,1,4.03068,0.7486921759041569,255.423003555239,0.9933670712969365,2.803747581203338,0.2670326604732465
0.15,1,6.01577,0.75150974693886,255.423003555239,0.9933670712969365,2.847484244351008,0.26392059883377594
0.15,1,8.9785,0.7519290502326197,255.423003555239,0.9933670712969365,2.8540890883268286,0.26345675518959644
0.15,1,10.0,0.7519436405753434,255.423003555239,0.9933670712969365,2.854319419280153,0.2634406070659675
0.15,1,13.4004,0.7519515789242889,255.423003555239,0.9933670712969365,2.8544446878927685,0.26343182690269634
0.15,1,20.0,0.7519518499878416,255.423003555239,0.9933670712969365,2.8544490051813085,0.2634315234298884
0.3,1,0.001,0.01158474926750987,255.423003555239,0.9933670712969365,0.011412089048726952,1.0151295891616074
0.3,1,0.002,0.022917718974458927,255.423003555239,0.9933670712969365,0.02281277171254871,1.0046003731257473
0.3,1,0.00298499,0.03383054718337754,255.423003555239,0.9933670712969365,0.03403119036406711,0.9941041386286202
0.3,1,0.003,0.0339949371455772,255.423003555239,0.9933670712969365,0.034202059392147995,0.9939441586193389
0.3,1,0.00445509,0.04966752904949513,255.423003555239,0.9933670712969365,0.05075416783938408,0.978590156510344
0.3,1,0.0066492,0.07234826257514057,255.423003555239,0.9933670712969365,0.07566736694661805,0.9561355904743052
0.3,1,0.0099239,0.1042300732920601,255.423003555239,0.9933670712969365,0.1127486874887406,0.9244460012225757
0.3,1,0.01,0.10494461558994439,255.423003555239,0.9933670712969365,0.11360896885846844,0.9237353057986302
0.3,1,0.0148114,0.14788888520776294,255.423003555239,0.9933670712969365,0.16786730061296964,0.8809868549011317
0.3,1,0.0221059,0.2055431249924748,255.423003555239,0.9933670712969365,0.24963132942623534,0.8233867338082324
0.3,1,0.03,0.2595279552277643,255.423003555239,0.9933670712969365,0.33744687014003083,0.7690927911705555
0.3,1,0.032993,0.27805637166381797,255.423003555239,0.9933670712969365,0.37056077553907785,0.7503664446387021
0.3,1,0.0492418,0.3638002219503845,255.423003555239,0.9933670712969365,0.5486145940151497,0.6631253085847336
0.3,1,0.0734932,0.45814693673390927,255.423003555239,0.9933670712969365,0.8090368949456,0.5662868277035935
0.3,1,0.1,0.5322831129745149,255.423003555239,0.9933670712969365,1.0865469519105004,0.48988505470342475
0.3,1,0.109688,0.5542316199858611,255.423003555239,0.9933670712969365,1.1861528232159109,0.4672514444498156
0.3,1,0.163709,0.6447662470554967,255.423003555239,0.9933670712969365,1.724212321766927,0.373948288685675
0.3,1,0.244335,0.7239387253297197,255.423003555239,0.9933670712969365,2.4750903413107603,0.2924898187539836
0.3,1,0.3,0.758958922099464,255.423003555239,0.9933670712969365,2.9592846946443077,0.2564670183551527
0.3,1,0.36467,0.7885303214036877,255.423003555239,0.9933670712969365,3.488984193692219,0.22600570183988858
0.3,1,0.544268,0.8379275988287247,255.423003555239,0.9933670712969365,4.792432832855782,0.17484388995169467
0.3,1,0.812317,0.8734794078606847,255.423003555239,0.9933670712969365,6.350252486942028,0.13755034302286612
0.3,1,1.0,0.8872451945761703,255.423003555239,0.9933670712969365,7.217423616087535,0.12293101275065986
0.3,1,1.21238,0.8975450007342298,255.423003555239,0.9933670712969365,8.021134010079672,0.1118975196781826
0.3,1,1.80947,0.9125667814639001,255.423003555239,0.9933670712969365,9.548235884094973,0.09557438594327286
0.3,1,2.70063,0.9207734317661618,255.423003555239,0.9933670712969365,10.650940477967962,0.08644996502147681
0.3,1,3.0,0.9220684668738912,255.423003555239,0.9933670712969365,10.849337451993213,0.08498845859979137
0.3,1,4.03068,0.9243288481298262,255.423003555239,0.9933670712969365,11.214990324813352,0.08241904998212378
0.3,1,6.01577,0.9253555913380106,255.423003555239,0.9933670712969365,11.389936977404032,0.08124325825277003
0.3,1,8.9785,0.9255077025396931,255.423003555239,0.9933670712969365,11.416356353307314,0.08106857160880176
0.3,1,10.0,0.9255129897613819,255.423003555239,0.9933670712969365,11.417277677120612,0.08106249282313963
0.3,1,13.4004,0.9255158590927864,255.423003555239,0.9933670712969365,11.417778751571074,0.08105918666233014
0.3,1,20.0,0.9255159610703927,255.423003555239,0.9933670712969365,11.417796020725234,0.08105907299363418
0.5,1,0.001,0.031584094312715374,255.423003555239,0.9933670712969365,0.031700247357574866,0.9963358946840604
0.5,1,0.002,0.06130903620844842,255.423003555239,0.9933670712969365,0.0633688103126353,0.9674954588223321
0.5,1,0.00298499,0.08888233455433285,255.423003555239,0.9933670712969365,0.09453108434463087,0.9402445256027696
0.5,1,0.003,0.0892900898390171,255.423003555239,0.9933670712969365,0.09500572053374443,0.9398390890294103
0.5,1,0.00445509,0.1271682509730943,255.423003555239,0.9933670712969365,0.14098379955384466,0.9020061267715096
0.5,1,0.0066492,0.1786943666947387,255.423003555239,0.9933670712969365,0.21018713040727233,0.8501679734077382
0.5,1,0.0099239,0.24521126863745385,255.423003555239,0.9933670712969365,0.313190798579835,0.782945315601114
0.5,1,0.01,0.24662923846785084,255.423003555239,0.9933670712969365,0.3155804690513012,0.7815098292022579
0.5,1,0.0148114,0.32659962660231645,255.423003555239,0.9933670712969365,0.46629805725824897,0.7004095803500987
0.5,1,0.0221059,0.4198240286603389,255.423003555239,0.9933670712969365,0.6934203595173204,0.6054394320821098
0.5,1,0.03,0.4951519753958397,255.423003555239,0.9933670712969365,0.9373524170556412,0.5282452644131258
0.5,1,0.032993,0.5187487647996909,255.423003555239,0.9933670712969365,1.0293354876085494,0.5039647141719534
0.5,1,0.0492418,0.6154966256823384,255.423003555239,0.9933670712969365,1.52392942781986,0.4038878798756912
0.5,1,0.0734932,0.7029447555233157,255.423003555239,0.9933670712969365,2.2473247081822225,0.31279180661520944
0.5,1,0.1,0.7610055154220816,255.423003555239,0.9933670712969365,3.0181859775291677,0.25214003414232194
0.5,1,0.109688,0.776713631395378,255.423003555239,0.9933670712969365,3.2948689533775304,0.23573430154154634
0.5,1,0.163709,0.8355072271612851,255.423003555239,0.9933670712969365,4.789478671574797,0.17444638225867024
0.5,1,0.244335,0.8802307206059268,255.423003555239,0.9933670712969365,6.875250948085444,0.1280288861093929
0.5,1,0.3,0.8983345080288938,255.423003555239,0.9933670712969365,8.220235262900854,0.10928330872514212
0.5,1,0.36467,0.9128992119895714,255.423003555239,0.9933670712969365,9.691622760256164,0.09419467044602983
0.5,1,0.544268,0.935843062278602,255.423003555239,0.9933670712969365,13.312313424599393,0.07029905565093501
0.5,1,0.812317,0.9513272010730949,255.423003555239,0.9933670712969365,17.639590241505633,0.0539313662079655
0.5,1,1.0,0.9570961363006247,255.423003555239,0.9933670712969365,20.048398933576486,0.04773928030221443
0.5,1,1.21238,0.9613280520436666,255.423003555239,0.9933670712969365,22.28092780577687,0.04314578191822061
0.5,1,1.80947,0.9673541032537853,255.423003555239,0.9933670712969365,26.52287745581937,0.036472441757692424
0.5,1,2.70063,0.9705512841903063,255.423003555239,0.9933670712969365,29.585945772133226,0.03280447046260935
0.5,1,3.0,0.9710475722875731,255.423003555239,0.9933670712969365,30.13704847775892,0.032221057513452396
0.5,1,4.03068,0.9719073000401689,255.423003555239,0.9933670712969365,31.15275090225931,0.031198121253865983
0.5,1,6.01577,0.9722948480811242,255.423003555239,0.9933670712969365,31.63871382612231,0.030731174896191732
0.5,1,8.9785,0.9723520935283142,255.423003555239,0.9933670712969365,31.712100981409208,0.03066186293044231
0.5,1,10.0,0.9723540857402215,255.423003555239,0.9933670712969365,31.714660214223926,0.030659451470462982
0.5,1,13.4004,0.9723551596375579,255.423003555239,0.9933670712969365,31.716052087697427,0.030658139826133402
0.5,1,20.0,0.9723551998886801,255.423003555239,0.9933670712969365,31.71610005757009,0.030658094725508206
0.05,2,0.001,0.00037347926454819256,293.3872150701694,0.9943415919891183,0.0003644766194448731,1.024700199198048
0.05,2,0.002,0.00074630326732816,293.3872150701694,0.9943415919891183,0.0007285889444478977,1.0243131919791697
0.05,2,0.00298499,0.0011127870277488554,293.3872150701694,0.9943415919891183,0.0010868801642380957,1.0238359888819208
0.05,2,0.003,0.0011183655411891632,293.3872150701694,0.9943415919891183,0.0010923373391214005,1.0238279889696877
0.05,2,0.00445509,0.0016583745832788402,293.3872150701694,0.9943415919891183,0.0016209746907732015,1.0230724715928778
0.05,2,0.0066492,0.0024697915372391493,293.3872150701694,0.9943415919891183,0.0024166465919817355,1.0219911945063647
0.05,2,0.0099239,0.003675237298979609,293.3872150701694,0.9943415919891183,0.0036009410973994113,1.0206324401234594
0.05,2,0.01,0.0037031794942719585,293.3872150701694,0.9943415919891183,0.0036284165617137022,1.0206048372028558
0.05,2,0.0148114,0.005463454339150107,293.3872150701694,0.9943415919891183,0.005361306416512466,1.0190528044289788
0.05,2,0.0221059,0.008109412770567582,293.3872150701694,0.9943415919891183,0.007972666763142136,1.017151852885364
0.05,2,0.03,0.010941565411169557,293.3872150701694,0.9943415919891183,0.010777298875407177,1.0152419022299939
0.05,2,0.032993,0.0120066533134064,293.3872150701694,0.9943415919891183,0.01183488300789415,1.014513899748538
0.05,2,0.0492418,0.017703887544013662,293.3872150701694,0.9943415919891183,0.017521524039200254,1.0104079704713707
0.05,2,0.0734932,0.02594019319470428,293.3872150701694,0.9943415919891183,0.025838830315545368,1.0039228896169472
0.05,2,0.1,0.03458793638856885,293.3872150701694,0.9943415919891183,0.034701881330364094,0.9967164621217368
0.05,2,0.109688,0.03765949457504812,293.3872150701694,0.9943415919891183,0.03788307025162535,0.9940982693564117
0.05,2,0.163709,0.053957403778410164,293.3872150701694,0.9943415919891183,0.055067488131185664,0.9798413839009511
0.05,2,0.244335,0.07587468062200883,293.3872150701694,0.9943415919891183,0.07904885394512726,0.9598454226126818
0.05,2,0.3,0.08950373934692077,293.3872150701694,0.9943415919891183,0.09451293946915271,0.9469998483766675
0.05,2,0.36467,0.10397240296340331,293.3872150701694,0.9943415919891183,0.11143035764826884,0.9330707103318591
0.05,2,0.544268,0.13769389303568072,293.3872150701694,0.9943415919891183,0.1530595941179362,0.8996096835954247
0.05,2,0.812317,0.17470781066258462,293.3872150701694,0.9943415919891183,0.20281287231282333,0.8614236792283637
0.05,2,1.0,0.19387521741765745,293.3872150701694,0.9943415919891183,0.23050838014505545,0.8410766554155416
0.05,2,1.21238,0.21078738424774382,293.3872150701694,0.9943415919891183,0.2561770939242946,0.8228190156221995
0.05,2,1.80947,0.24083588440000003,293.3872150701694,0.9943415919891183,0.3049493148745961,0.7897570929091566
0.05,2,2.70063,0.2609837183881107,293.3872150701694,0.9943415919891183,0.34016723517867864,0.7672217997451299
0.05,2,3.0,0.2644812135604935,293.3872150701694,0.9943415919891183,0.3465035911334967,0.7632856349202954
0.05,2,4.03068,0.2708299084389424,293.3872150701694,0.9943415919891183,0.358181726697174,0.7561243029796337
0.05,2,6.01577,0.27382374473802507,293.3872150701694,0.9943415919891183,0.3637691317942768,0.7527404631267098
0.05,2,8.9785,0.2742734319729531,293.3872150701694,0.9943415919891183,0.3646129076162107,0.7522318224171363
0.05,2,10.0,0.27428910007938156,293.3872150701694,0.9943415919891183,0.36464233263974943,0.7522140890601616
0.05,2,13.4004,0.2742976325679389,293.3872150701694,0.9943415919891183,0.3646583358378505,0.7522044763839114
0.05,2,20.0,0.2742979212511676,293.3872150701694,0.9943415919891183,0.3646588873760397,0.7522041303447212
0.1,2,0.001,0.0014921579774339311,293.3872150701694,0.9943415919891183,0.0014579064777794923,1.023493619224881
0.1,2,0.002,0.002978292494377245,293.3872150701694,0.9943415919891183,0.0029143557777915907,1.021938541983403
0.1,2,0.00298499,0.0044358706079209945,293.3872150701694,0.9943415919891183,0.004347520656952383,1.020321916315067
0.1,2,0.003,0.004458035522007784,293.3872150701694,0.9943415919891183,0.004369349356485602,1.0202973390970766
0.1,2,0.00445509,0.006599826900376593,293.3872150701694,0.9943415919891183,0.006483898763092806,1.017879387313026
0.1,2,0.0066492,0.009805026878796929,293.3872150701694,0.9943415919891183,0.009666586367926942,1.0143215511247408
0.1,2,0.0099239,0.014538014999381555,293.3872150701694,0.9943415919891183,0.014403764389597645,1.0093205224795863
0.1,2,0.01,0.01464731502899443,293.3872150701694,0.9943415919891183,0.014513666246854809,1.0092084784000448
0.1,2,0.0148114,0.02149680474502272,293.3872150701694,0.9943415919891183,0.021445225666049863,1.0024051544048105
0.1,2,0.0221059,0.03165934550277948,293.3872150701694,0.9943415919891183,0.031890667052568544,0.9927464185867373
0.1,2,0.03,0.04236392809461727,293.3872150701694,0.9943415919891183,0.04310919550162871,0.9827121012503404
0.1,2,0.032993,0.04634431751949068,293.3872150701694,0.9943415919891183,0.0473395320315766,0.9789770944203233
0.1,2,0.0492418,0.0672287610430064,293.3872150701694,0.9943415919891183,0.07008609615680102,0.9592310704907575
0.1,2,0.0734932,0.09626563862886772,293.3872150701694,0.9943415919891183,0.10335532126218147,0.931404764198552
0.1,2,0.1,0.12538142160368618,293.3872150701694,0.9943415919891183,0.13880752532145638,0.9032753902450357
0.1,2,0.109688,0.13540379822548054,293.3872150701694,0.9943415919891183,0.1515322810065014,0.8935640467239526
0.1,2,0.163709,0.18598663744137375,293.3872150701694,0.9943415919891183,0.22026995252474266,0.8443577315452597
0.1,2,0.244335,0.24778489909026996,293.3872150701694,0.9943415919891183,0.316195415780509,0.7836448181218191
0.1,2,0.3,0.28302844280645884,293.3872150701694,0.9943415919891183,0.37805175787661083,0.7486499848489903
0.1,2,0.36467,0.3180594551562602,293.3872150701694,0.9943415919891183,0.44572143059307534,0.7135834925708002
0.1,2,0.544268,0.39137784185878954,293.3872150701694,0.9943415919891183,0.6122383764717448,0.6392572842529937
0.1,2,0.812317,0.46061635399602646,293.3872150701694,0.9943415919891183,0.8112514892512933,0.5677849102269518
0.1,2,1.0,0.4926102665139326,293.3872150701694,0.9943415919891183,0.9220335205802218,0.5342650299784549
0.1,2,1.21238,0.518934404413609,293.3872150701694,0.9943415919891183,1.0247083756971784,0.5064215504831244
0.1,2,1.80947,0.5617798442500834,293.3872150701694,0.9943415919891183,1.2197972594983844,0.4605518170135121
0.1,2,2.70063,0.587988351289718,293.3872150701694,0.9943415919891183,1.3606689407147146,0.43213182405770734
0.1,2,3.0,0.5923484666612111,293.3872150701694,0.9943415919891183,1.3860143645339869,0.42737541674784424
0.1,2,4.03068,0.6001260682680494,293.3872150701694,0.9943415919891183,1.432726906788696,0.4188698246849902
0.1,2,6.01577,0.6037335519143038,293.3872150701694,0.9943415919891183,1.4550765271771071,0.41491532619632404
0.1,2,8.9785,0.6042721386148273,293.3872150701694,0.9943415919891183,1.4584516304648427,0.41432442872461367
0.1,2,10.0,0.6042909124960799,293.3872150701694,0.9943415919891183,1.4585693305589977,0.4143038660112818
0.1,2,13.4004,0.6043010835063962,293.3872150701694,0.9943415919891183,1.458633343351402,0.4142926570689348
0.1,2,20.0,0.6043014356841052,293.3872150701694,0.9943415919891183,1.4586355495041587,0.4142922719040602
0.15,2,0.001,0.003350893675834743,293.3872150701694,0.9943415919891183,0.0032802895750038575,1.0215237402724735
0.15,2,0.002,0.006675692756014232,293.3872150701694,0.9943415919891183,0.0065573005000310785,1.0180550298072495
0.15,2,0.00298499,0.009924568693256596,293.3872150701694,0.9943415919891183,0.00978192147814286,1.0145827397441773
0.15,2,0.003,0.009973879527138782,293.3872150701694,0.9943415919891183,0.009831036052092602,1.0145298495793609
0.15,2,0.00445509,0.014726109841359534,293.3872150701694,0.9943415919891183,0.01458877221695881,1.0094139261589865
0.15,2,0.0066492,0.0217905662726198,293.3872150701694,0.9943415919891183,0.021749819327835616,1.001873438310912
0.15,2,0.0099239,0.03212021058654459,293.3872150701694,0.9943415919891183,0.032408469876594695,0.9911054335132838
0.15,2,0.01,0.0323573132706428,293.3872150701694,0.9943415919891183,0.032655749055423317,0.9908611563533878
0.15,2,0.0148114,0.04709057005974078,293.3872150701694,0.9943415919891183,0.048251757748612185,0.9759348106048054
0.15,2,0.0221059,0.06850164342580226,293.3872150701694,0.9943415919891183,0.07175400086827922,0.9546735038726634
0.15,2,0.03,0.09049546589314542,293.3872150701694,0.9943415919891183,0.09699568987866458,0.9329844038054625
0.15,2,0.032993,0.09853190767067911,293.3872150701694,0.9943415919891183,0.10651394707104733,0.9250610871171264
0.15,2,0.0492418,0.13949364235446104,293.3872150701694,0.9943415919891183,0.15769371635280227,0.8845859275862148
0.15,2,0.0734932,0.19329780410475123,293.3872150701694,0.9943415919891183,0.2325494728399083,0.8312115342347876
0.15,2,0.1,0.24389845408902477,293.3872150701694,0.9943415919891183,0.31231693197327676,0.7809325371763508
0.15,2,0.109688,0.26059822624535983,293.3872150701694,0.9943415919891183,0.3409476322646281,0.7643350520266857
