arm,sigma_a,rho,object,rel_mse,psnr,gain_rel_mse,n
random_uniform+agc,0.15,3.0,8,0.926301912076618,9.79101651147559,0.02274794727563858,5
random_uniform+agc,0.15,3.0,9,0.910730203641329,11.40445019192054,0.022731932625174523,5
random_uniform+agc,0.15,4.03068,0,0.9025704347961587,11.175387170427726,0.02273392602801323,5
random_uniform+agc,0.15,4.03068,1,0.8971063105830194,11.454616635485085,0.022767961397767066,5
random_uniform+agc,0.15,4.03068,2,0.9222499920544301,11.859778978351411,0.02271602414548397,5
random_uniform+agc,0.15,4.03068,3,0.9227756326214015,10.605688308499545,0.022728655114769937,5
random_uniform+agc,0.15,4.03068,4,0.8826175443036728,15.054800902433993,0.022741564363241196,5
random_uniform+agc,0.15,4.03068,5,0.9210915554145874,9.730785787139528,0.022750291600823404,5
random_uniform+agc,0.15,4.03068,6,0.9194829939010084,9.122894465893278,0.022755027934908866,5
random_uniform+agc,0.15,4.03068,7,0.9432484760352766,9.170541982558571,0.022732244804501534,5
random_uniform+agc,0.15,4.03068,8,0.9264600723950774,9.790261755014484,0.022745203226804733,5
random_uniform+agc,0.15,4.03068,9,0.910911662227119,11.403579665055641,0.022730597481131553,5
random_uniform+agc,0.15,6.01577,0,0.9026566120306582,11.17496157258368,0.022732771188020705,5
random_uniform+agc,0.15,6.01577,1,0.8970354723915266,11.454951593629012,0.022765613347291946,5
random_uniform+agc,0.15,6.01577,2,0.9222585989048927,11.859732856883127,0.022715331986546516,5
random_uniform+agc,0.15,6.01577,3,0.9228786148681195,10.605201924848009,0.022727951779961585,5
random_uniform+agc,0.15,6.01577,4,0.8826895309847063,15.054410154843648,0.022740484029054642,5
random_uniform+agc,0.15,6.01577,5,0.9210337820249578,9.73105361186992,0.02274841405451298,5
random_uniform+agc,0.15,6.01577,6,0.9195131870963487,9.122739692512457,0.022753194347023963,5
random_uniform+agc,0.15,6.01577,7,0.943271422513001,9.17043790778696,0.022731226310133933,5
random_uniform+agc,0.15,6.01577,8,0.9265382453758594,9.789888896448733,0.02274353466928005,5
random_uniform+agc,0.15,6.01577,9,0.9110003137796221,11.403154415897976,0.022729606553912162,5
random_uniform+agc,0.15,8.9785,0,0.9026695792297247,11.174897474287558,0.022732577100396157,5
random_uniform+agc,0.15,8.9785,1,0.8970249019868539,11.455001542066244,0.022765239328145982,5
random_uniform+agc,0.15,8.9785,2,0.9222598519386273,11.859726127905734,0.022715208306908607,5
random_uniform+agc,0.15,8.9785,3,0.9228938505842373,10.605129942614427,0.022727828472852707,5
random_uniform+agc,0.15,8.9785,4,0.8827001387277639,15.054352423844538,0.022740303352475167,5
random_uniform+agc,0.15,8.9785,5,0.9210250376053388,9.731094140525483,0.02274811305105686,5
random_uniform+agc,0.15,8.9785,6,0.9195177207939051,9.122716439494697,0.022752897441387178,5
random_uniform+agc,0.15,8.9785,7,0.9432748926502409,9.170422121101954,0.022731055691838264,5
random_uniform+agc,0.15,8.9785,8,0.9265502080838781,9.789831851042326,0.022743263468146323,5
random_uniform+agc,0.15,8.9785,9,0.9110137923188996,11.40308976521365,0.02272943966090679,5
random_uniform+agc,0.15,10.0,0,0.9026700358278509,11.174895218417761,0.02273256964981556,5
random_uniform+agc,0.15,10.0,1,0.8970245155823194,11.455003370096662,0.022765227779746055,5
random_uniform+agc,0.15,10.0,2,0.9222598871313223,11.859725933444992,0.02271520420908928,5
random_uniform+agc,0.15,10.0,3,0.9228943625606073,10.605127524708902,0.02272782362997532,5
random_uniform+agc,0.15,10.0,4,0.8827005016107599,15.054350449690784,0.02274029701948166,5
random_uniform+agc,0.15,10.0,5,0.9210247175924205,9.731095626629457,0.022748101502656937,5
random_uniform+agc,0.15,10.0,6,0.9195178868699847,9.122715590669483,0.02275288924574852,5
random_uniform+agc,0.15,10.0,7,0.9432750193526929,9.17042154474843,0.022731050476431848,5
random_uniform+agc,0.15,10.0,8,0.9265506275829811,9.789829850595657,0.022743255272507666,5
random_uniform+agc,0.15,10.0,9,0.9110142579856426,11.403087530493668,0.022729434445500372,5
random_uniform+agc,0.15,13.4004,0,0.9026702888647404,11.174893967884529,0.02273256853222847,5
random_uniform+agc,0.15,13.4004,1,0.8970243399804796,11.455004198311821,0.02276522070169449,5
random_uniform+agc,0.15,13.4004,2,0.9222599025036244,11.859725845901732,0.02271520346403122,5
random_uniform+agc,0.15,13.4004,3,0.9228946587540975,10.605126125106569,0.02272782288491726,5
random_uniform+agc,0.15,13.4004,4,0.8827006975279487,15.054349376736175,0.02274029515683651,5
random_uniform+agc,0.15,13.4004,5,0.9210245520081675,9.731096393826402,0.02274809740483761,5
random_uniform+agc,0.15,13.4004,6,0.919517985929199,9.122715088139337,0.022752882912755013,5
random_uniform+agc,0.15,13.4004,7,0.9432750827054983,9.170421256606058,0.022731047496199606,5
random_uniform+agc,0.15,13.4004,8,0.926550858575459,9.789828748852823,0.022743251547217368,5
random_uniform+agc,0.15,13.4004,9,0.9110145142807677,11.403086302021462,0.022729432210326195,5
random_uniform+agc,0.15,20.0,0,0.9026702949117211,11.174893939855924,0.02273256629705429,5
random_uniform+agc,0.15,20.0,1,0.8970243343834202,11.455004223558106,0.022765219584107398,5
random_uniform+agc,0.15,20.0,2,0.9222598952177432,11.859725879749778,0.02271520234644413,5
random_uniform+agc,0.15,20.0,3,0.922894651525254,10.60512615949683,0.02272782176733017,5
random_uniform+agc,0.15,20.0,4,0.8827006832831554,15.054349442921398,0.02274029403924942,5
random_uniform+agc,0.15,20.0,5,0.9210245641336305,9.731096336382357,0.02274809516966343,5
random_uniform+agc,0.15,20.0,6,0.9195179784643923,9.12271512323463,0.022752883657813073,5
random_uniform+agc,0.15,20.0,7,0.9432750881647912,9.170421231714716,0.022731047123670578,5
random_uniform+agc,0.15,20.0,8,0.9265508562126408,9.789828759372028,0.02274324968457222,5
random_uniform+agc,0.15,20.0,9,0.9110145410047435,11.403086173944681,0.022729430347681046,5
random_uniform+agc,0.3,0.001,0,0.5064521117061381,13.68655684136748,0.0017088582972064614,5
random_uniform+agc,0.3,0.001,1,0.5283294166684287,13.755516186855607,0.0017065593972802162,5
random_uniform+agc,0.3,0.001,2,0.5738367650986034,13.923043787140026,0.0017188063357025385,5
random_uniform+agc,0.3,0.001,3,0.5511347309993001,12.845933591224812,0.0017254000529646873,5
random_uniform+agc,0.3,0.001,4,0.4985915719670242,17.534457234767455,0.0017194758635014295,5
random_uniform+agc,0.3,0.001,5,0.5750635668527474,11.77816866576789,0.0017227237112820148,5
random_uniform+agc,0.3,0.001,6,0.5583567693525373,11.291349282899985,0.0017172547755762934,5
random_uniform+agc,0.3,0.001,7,0.60175008875359,11.123973315507573,0.0017140632728114725,5
random_uniform+agc,0.3,0.001,8,0.5766026281657644,11.850586470198236,0.0017216365551576019,5
random_uniform+agc,0.3,0.001,9,0.5344263967467521,13.720468552150615,0.001725267479196191,5
random_uniform+agc,0.3,0.002,0,0.6177990694375177,12.82355694739725,0.0033983685076236724,5
random_uniform+agc,0.3,0.002,1,0.6383010669174299,12.93396236539851,0.003394069196656346,5
random_uniform+agc,0.3,0.002,2,0.6860668071298835,13.146226584486147,0.003410977777093649,5
random_uniform+agc,0.3,0.002,3,0.6562965760189193,12.087099279326335,0.0034189027734100818,5
random_uniform+agc,0.3,0.002,4,0.6011676037121627,16.72146779181771,0.0034073959104716778,5
random_uniform+agc,0.3,0.002,5,0.6922804072401487,10.971434946553483,0.003416972979903221,5
random_uniform+agc,0.3,0.002,6,0.6720969343219804,10.485502437861417,0.003407835541293025,5
random_uniform+agc,0.3,0.002,7,0.7172347242661644,10.360710524058932,0.0034018670674413444,5
random_uniform+agc,0.3,0.002,8,0.6932794686288515,11.04988727024454,0.0034149025101214646,5
random_uniform+agc,0.3,0.002,9,0.6449986718618479,12.903284453765872,0.0034205869771540163,5
random_uniform+agc,0.3,0.00298499,0,0.6874705392348051,12.359112593662536,0.005032613407820463,5
random_uniform+agc,0.3,0.00298499,1,0.7063945923480673,12.493420189046008,0.005026431707665324,5
random_uniform+agc,0.3,0.00298499,2,0.7514159732522969,12.750460210116799,0.005046163033694029,5
random_uniform+agc,0.3,0.00298499,3,0.7198955940109553,11.685129561887319,0.005056720646098256,5
random_uniform+agc,0.3,0.00298499,4,0.6679414362346894,16.263805081522474,0.00503940018825233,5
random_uniform+agc,0.3,0.00298499,5,0.7593268020686745,10.569483407774092,0.0050533284898847345,5
random_uniform+agc,0.3,0.00298499,6,0.7374921578308745,10.081746815406007,0.005042167520150543,5
random_uniform+agc,0.3,0.00298499,7,0.7807329315553038,9.991884191847989,0.005033948551863432,5
random_uniform+agc,0.3,0.00298499,8,0.7587705028208043,10.6576633242835,0.005050630029290915,5
random_uniform+agc,0.3,0.00298499,9,0.711588951181677,12.476297293623583,0.0050581471063196656,5
random_uniform+agc,0.3,0.003,0,0.6883366133673803,12.35363867247403,0.005057306867092848,5
random_uniform+agc,0.3,0.003,1,0.7072363733819662,12.488243860333586,0.0050510996486991646,5
random_uniform+agc,0.3,0.003,2,0.752205544595751,12.745892079594745,0.005070861428976059,5
random_uniform+agc,0.3,0.003,3,0.7206762691897489,11.680419011445926,0.005081465933471918,5
random_uniform+agc,0.3,0.003,4,0.6687842107943848,16.258326740868146,0.005064061563462019,5
random_uniform+agc,0.3,0.003,5,0.7601301506436539,10.564886298486611,0.005078044626861811,5
random_uniform+agc,0.3,0.003,6,0.7382796957787195,10.077105520637222,0.005066861864179373,5
random_uniform+agc,0.3,0.003,7,0.7814838535284085,9.987704563923222,0.005058611696586013,5
random_uniform+agc,0.3,0.003,8,0.7595511031961372,10.653195554233353,0.005075339367613197,5
random_uniform+agc,0.3,0.003,9,0.7124052520507834,12.47131507732421,0.005082879215478897,5
random_uniform+agc,0.3,0.00445509,0,0.754268138859864,11.955847952149416,0.007426717411726713,5
random_uniform+agc,0.3,0.00445509,1,0.7709152574784397,12.11351408907904,0.007418545521795749,5
random_uniform+agc,0.3,0.00445509,2,0.8107058035185499,12.420150511390215,0.007440000586211681,5
random_uniform+agc,0.3,0.00445509,3,0.7794379012692184,11.339721367458676,0.00745556028559804,5
random_uniform+agc,0.3,0.00445509,4,0.7338661431271098,15.854925020719833,0.007431231159716845,5
random_uniform+agc,0.3,0.00445509,5,0.8191069583549675,10.240074633058457,0.00744890496134758,5
random_uniform+agc,0.3,0.00445509,6,0.7965156212156213,9.746926302095222,0.007436300255358219,5
random_uniform+agc,0.3,0.00445509,7,0.8360753667436699,9.694147238102437,0.007425874844193459,5
random_uniform+agc,0.3,0.00445509,8,0.8166825337449236,10.338089500040834,0.0074458571150898935,5
random_uniform+agc,0.3,0.00445509,9,0.773772568176605,12.112264199826047,0.007455055881291628,5
random_uniform+agc,0.3,0.0066492,0,0.8133137189584984,11.627963513287357,0.010925471410155296,5
random_uniform+agc,0.3,0.0066492,1,0.8271262466861607,11.807589249838177,0.010916019417345523,5
random_uniform+agc,0.3,0.0066492,2,0.8604115333756525,12.161406434556536,0.010936880297958852,5
random_uniform+agc,0.3,0.0066492,3,0.8310255152873861,11.061085412385044,0.010960295796394348,5
random_uniform+agc,0.3,0.0066492,4,0.7936677361579754,15.5147228387946,0.010930450819432735,5
random_uniform+agc,0.3,0.0066492,5,0.8682293452568794,9.986995265353212,0.010948760248720647,5
random_uniform+agc,0.3,0.0066492,6,0.8459424511312277,9.485108847053752,0.010935296677052975,5
random_uniform+agc,0.3,0.0066492,7,0.8809270713337771,9.466989236822435,0.010924543626606465,5
random_uniform+agc,0.3,0.0066492,8,0.8641580275360999,10.092591602967474,0.010945949517190457,5
random_uniform+agc,0.3,0.0066492,9,0.8275010400593741,11.820625164804621,0.010956167057156563,5
random_uniform+agc,0.3,0.0099239,0,0.8617545671329687,11.376244538947203,0.01598740164190531,5
random_uniform+agc,0.3,0.0099239,1,0.8724668313797441,11.575586635185847,0.015978105925023557,5
random_uniform+agc,0.3,0.0099239,2,0.8992424181583802,11.969523575245434,0.015995507687330247,5
random_uniform+agc,0.3,0.0099239,3,0.8727337528047571,10.848111550869778,0.016028857231140135,5
random_uniform+agc,0.3,0.0099239,4,0.8436934021678513,15.249325894064643,0.015998576395213605,5
random_uniform+agc,0.3,0.0099239,5,0.9057697957760379,9.80310463221577,0.01601147186011076,5
random_uniform+agc,0.3,0.0099239,6,0.8847071253745501,9.29028223207295,0.015997688472270965,5
random_uniform+agc,0.3,0.0099239,7,0.9150922165415751,9.301603415762944,0.015989741869270803,5
random_uniform+agc,0.3,0.0099239,8,0.9005620640437593,9.913318291395665,0.016009232588112356,5
random_uniform+agc,0.3,0.0099239,9,0.8707456296773088,11.599386570603288,0.01602026391774416,5
random_uniform+agc,0.3,0.01,0,0.8625686111145985,11.37213639778237,0.016102429106831552,5
random_uniform+agc,0.3,0.01,1,0.8732212779178274,11.571828796058032,0.016093151085078715,5
random_uniform+agc,0.3,0.01,2,0.8998792915943412,11.96644652569131,0.016110464930534363,5
random_uniform+agc,0.3,0.01,3,0.8734307728359522,10.844639035150358,0.016144008748233317,5
random_uniform+agc,0.3,0.01,4,0.8445402147216965,15.244970316953339,0.016113785095512867,5
random_uniform+agc,0.3,0.01,5,0.9063777928206751,9.800189822259984,0.016126509942114352,5
random_uniform+agc,0.3,0.01,6,0.885345579938507,9.287145736299355,0.01611273195594549,5
random_uniform+agc,0.3,0.01,7,0.9156466877817309,9.298970754322696,0.016104858741164206,5
random_uniform+agc,0.3,0.01,8,0.9011537979338726,9.91046452479154,0.01612428016960621,5
random_uniform+agc,0.3,0.01,9,0.8714660987316419,11.595794858080788,0.016135332733392717,5
random_uniform+agc,0.3,0.0148114,0,0.8990183861823349,11.192061183027835,0.023087213560938836,5
random_uniform+agc,0.3,0.0148114,1,0.9066768987170131,11.408364100361954,0.02307995520532131,5
random_uniform+agc,0.3,0.0148114,2,0.927833421706638,11.833508773298826,0.023091796413064004,5
random_uniform+agc,0.3,0.0148114,3,0.9045339115897004,10.692430378272118,0.023134402558207513,5
random_uniform+agc,0.3,0.0148114,4,0.8825780503095636,15.053695785256874,0.023110095411539078,5
random_uniform+agc,0.3,0.0148114,5,0.9327329884154529,9.67569366323168,0.023111505061388017,5
random_uniform+agc,0.3,0.0148114,6,0.9135170876383926,9.150971671081262,0.023099391534924508,5
random_uniform+agc,0.3,0.0148114,7,0.9397997157662585,9.1858194427141,0.023094777762889863,5
random_uniform+agc,0.3,0.0148114,8,0.9269147855372235,9.788010824448278,0.023109790682792664,5
random_uniform+agc,0.3,0.0148114,9,0.903540155374821,11.438842477560796,0.02312277480959892,5
random_uniform+agc,0.3,0.0221059,0,0.9261917310215138,11.062514022644764,0.032477240264415744,5
random_uniform+agc,0.3,0.0221059,1,0.9310649532925679,11.292955170823566,0.03247499167919159,5
random_uniform+agc,0.3,0.0221059,2,0.9478999902121956,11.740553512044487,0.0324806347489357,5
random_uniform+agc,0.3,0.0221059,3,0.9275985498139079,10.582893714530625,0.03252849318087101,5
random_uniform+agc,0.3,0.0221059,4,0.9108590745398624,14.916744582957113,0.032514702156186105,5
random_uniform+agc,0.3,0.0221059,5,0.9510819025330555,9.591091303823125,0.03250223211944103,5
random_uniform+agc,0.3,0.0221059,6,0.9340023941683734,9.054582248674738,0.032496044784784316,5
random_uniform+agc,0.3,0.0221059,7,0.9569164234938118,9.107390230794516,0.032491402700543404,5
random_uniform+agc,0.3,0.0221059,8,0.9450366183004238,9.703899435902105,0.03250148594379425,5
random_uniform+agc,0.3,0.0221059,9,0.9272625360360811,11.326294665450984,0.032518142089247706,5
random_uniform+agc,0.3,0.03,0,0.9412921394059734,10.992160228423455,0.041000538319349286,5
random_uniform+agc,0.3,0.03,1,0.9443206293550996,11.23148879279538,0.04100503772497177,5
random_uniform+agc,0.3,0.03,2,0.9586989636858971,11.691346820874228,0.04100543260574341,5
random_uniform+agc,0.3,0.03,3,0.9403765645240215,10.523371119324283,0.0410541296005249,5
random_uniform+agc,0.3,0.03,4,0.9262794285526154,14.843851498865794,0.04105043262243271,5
random_uniform+agc,0.3,0.03,5,0.9606278637963952,9.547728569728523,0.041027316451072694,5
random_uniform+agc,0.3,0.03,6,0.9451755579207288,9.002893669693481,0.041028419882059096,5
random_uniform+agc,0.3,0.03,7,0.9660779162995488,9.065990769580889,0.041021338850259784,5
random_uniform+agc,0.3,0.03,8,0.9545882813924413,9.66022305580095,0.041027582436800006,5
random_uniform+agc,0.3,0.03,9,0.9403921236449502,11.26521625423706,0.041047310829162596,5
random_uniform+agc,0.3,0.032993,0,0.9451620099257045,10.974312082173975,0.043818194419145584,5
random_uniform+agc,0.3,0.032993,1,0.9476793175932545,11.216051216382017,0.043825484812259674,5
random_uniform+agc,0.3,0.032993,2,0.9614113528001343,11.679074628125122,0.043823879957199094,5
random_uniform+agc,0.3,0.032993,3,0.9436499650196776,10.50825162526883,0.043872462958097456,5
random_uniform+agc,0.3,0.032993,4,0.9301499364840706,14.82574756060427,0.043872269243001936,5
random_uniform+agc,0.3,0.032993,5,0.9629749988460299,9.537134230779163,0.04384586811065674,5
random_uniform+agc,0.3,0.032993,6,0.9480093339609492,8.989879310548996,0.04384951964020729,5
random_uniform+agc,0.3,0.032993,7,0.9683846340287758,9.055629222133122,0.043841367959976195,5
random_uniform+agc,0.3,0.032993,8,0.9569704565840509,9.649400716360923,0.04384636878967285,5
random_uniform+agc,0.3,0.032993,9,0.9437532629970231,11.249713548383031,0.043866772949695584,5
random_uniform+agc,0.3,0.0492418,0,0.9578669395862864,10.916227064931093,0.05580206215381622,5
random_uniform+agc,0.3,0.0492418,1,0.9586163655454133,11.166151575141237,0.05582560449838638,5
random_uniform+agc,0.3,0.0492418,2,0.9700654436372789,11.64014627463838,0.0558116652071476,5
random_uniform+agc,0.3,0.0492418,3,0.9544243603266989,10.458847606673936,0.05585908517241478,5
random_uniform+agc,0.3,0.0492418,4,0.9424164664516693,14.768883578813282,0.05587505102157593,5
random_uniform+agc,0.3,0.0492418,5,0.9702692866266084,9.504381973767684,0.05583623796701431,5
random_uniform+agc,0.3,0.0492418,6,0.9572272752925608,8.94780425174803,0.05585017204284668,5
random_uniform+agc,0.3,0.0492418,7,0.9758577112256412,9.022228934122355,0.055836135894060133,5
