image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,seed,object,gain_rel_mse,gain_corr,gain_scale
32,1024,random_uniform,0.003,0.3,0.005,10,2,4,0.0006191787542775273,0.9935356974601746,0.9999776482582092
32,1024,random_uniform,0.003,0.3,0.01,20,2,4,0.0010291263461112976,0.9892410039901733,1.0002007484436035
32,1024,random_uniform,0.003,0.3,0.02,41,2,4,0.0017075699288398027,0.9821729063987732,1.0006812810897827
32,1024,random_uniform,0.003,0.3,0.05,102,2,4,0.0038859935011714697,0.9601438641548157,1.0023536682128906
32,1024,random_uniform,0.003,0.3,0.1,205,2,4,0.008492912165820599,0.9147136211395264,1.0045937299728394
32,1024,random_uniform,0.003,0.3,0.2,410,2,4,0.019996296614408493,0.789114773273468,1.0058231353759766
32,1024,random_uniform,0.003,0.3,0.005,10,3,0,0.000584819121286273,0.9961483478546143,1.0004706382751465
32,1024,random_uniform,0.003,0.3,0.01,20,3,0,0.0009161739144474268,0.9939789772033691,1.0007596015930176
32,1024,random_uniform,0.003,0.3,0.02,41,3,0,0.0017162348376587033,0.9887336492538452,1.0012457370758057
32,1024,random_uniform,0.003,0.3,0.05,102,3,0,0.004467999562621117,0.9707473516464233,1.0027292966842651
32,1024,random_uniform,0.003,0.3,0.1,205,3,0,0.010840235278010368,0.9265457391738892,1.0028737783432007
32,1024,random_uniform,0.003,0.3,0.2,410,3,0,0.01646585389971733,0.8884071707725525,1.0052779912948608
32,1024,random_uniform,0.003,0.3,0.005,10,3,1,0.0005876527284272015,0.9942027926445007,0.9999485015869141
32,1024,random_uniform,0.003,0.3,0.01,20,3,1,0.0010265075834468007,0.9898536205291748,1.0001283884048462
32,1024,random_uniform,0.003,0.3,0.02,41,3,1,0.0017537925159558654,0.9826351404190063,1.0004464387893677
32,1024,random_uniform,0.003,0.3,0.05,102,3,1,0.003553582588210702,0.9650211334228516,1.0016733407974243
32,1024,random_uniform,0.003,0.3,0.1,205,3,1,0.006450713612139225,0.939691960811615,1.0043922662734985
32,1024,random_uniform,0.003,0.3,0.2,410,3,1,0.01654658280313015,0.841507613658905,1.0063726902008057
32,1024,random_uniform,0.003,0.3,0.005,10,3,2,0.0005635481211356819,0.9916063547134399,1.0002074241638184
32,1024,random_uniform,0.003,0.3,0.01,20,3,2,0.0010278007248416543,0.9846972227096558,1.0004528760910034
32,1024,random_uniform,0.003,0.3,0.02,41,3,2,0.0021251298021525145,0.9681240916252136,1.0006846189498901
32,1024,random_uniform,0.003,0.3,0.05,102,3,2,0.004595382604748011,0.9299003481864929,1.0011208057403564
32,1024,random_uniform,0.003,0.3,0.1,205,3,2,0.006841857917606831,0.8949339389801025,1.0018725395202637
32,1024,random_uniform,0.003,0.3,0.2,410,3,2,0.01019731629639864,0.8489931225776672,1.0037025213241577
32,1024,random_uniform,0.003,0.3,0.005,10,3,3,0.0006061266176402569,0.9936349391937256,1.0003470182418823
32,1024,random_uniform,0.003,0.3,0.01,20,3,3,0.0010422386694699526,0.989039957523346,1.0004981756210327
32,1024,random_uniform,0.003,0.3,0.02,41,3,3,0.0018147497903555632,0.9808477759361267,1.0006839036941528
32,1024,random_uniform,0.003,0.3,0.05,102,3,3,0.003991937264800072,0.9572559595108032,1.000732421875
32,1024,random_uniform,0.003,0.3,0.1,205,3,3,0.006446803454309702,0.9298040866851807,1.0003317594528198
32,1024,random_uniform,0.003,0.3,0.2,410,3,3,0.007676643319427967,0.9162523746490479,1.0012941360473633
32,1024,random_uniform,0.003,0.3,0.005,10,3,4,0.0006361532141454518,0.997409462928772,1.0004019737243652
32,1024,random_uniform,0.003,0.3,0.01,20,3,4,0.0010318474378436804,0.9957975745201111,1.000594139099121
32,1024,random_uniform,0.003,0.3,0.02,41,3,4,0.0018577900482341647,0.9924218654632568,1.000815510749817
32,1024,random_uniform,0.003,0.3,0.05,102,3,4,0.003528124652802944,0.9856691360473633,1.0021785497665405
32,1024,random_uniform,0.003,0.3,0.1,205,3,4,0.006233765743672848,0.97520512342453,1.0052440166473389
32,1024,random_uniform,0.003,0.3,0.2,410,3,4,0.016264567151665688,0.935150682926178,1.00947904586792
32,1024,random_uniform,0.003,0.5,0.005,10,0,0,0.0015970001695677638,0.9938049912452698,1.0001152753829956
32,1024,random_uniform,0.003,0.5,0.01,20,0,0,0.0028519495390355587,0.9889273047447205,1.000821590423584
32,1024,random_uniform,0.003,0.5,0.02,41,0,0,0.005196038167923689,0.9798188209533691,1.0020546913146973
32,1024,random_uniform,0.003,0.5,0.05,102,0,0,0.012615622021257877,0.9508785605430603,1.0053129196166992
32,1024,random_uniform,0.003,0.5,0.1,205,0,0,0.02271071821451187,0.9130710363388062,1.011128544807434
32,1024,random_uniform,0.003,0.5,0.2,410,0,0,0.05062958225607872,0.7918033599853516,1.0127787590026855
32,1024,random_uniform,0.003,0.5,0.005,10,0,1,0.001441629254259169,0.9965786337852478,1.0000156164169312
32,1024,random_uniform,0.003,0.5,0.01,20,0,1,0.002597368787974119,0.993834912776947,1.0009225606918335
32,1024,random_uniform,0.003,0.5,0.02,41,0,1,0.006053487304598093,0.9855889081954956,1.0019457340240479
32,1024,random_uniform,0.003,0.5,0.05,102,0,1,0.01406449917703867,0.9663583636283875,1.0050259828567505
32,1024,random_uniform,0.003,0.5,0.1,205,0,1,0.02647930569946766,0.9363323450088501,1.010070562362671
32,1024,random_uniform,0.003,0.5,0.2,410,0,1,0.05868922173976898,0.8517633080482483,1.0116941928863525
32,1024,random_uniform,0.003,0.5,0.005,10,0,2,0.0013579431688413024,0.9953343868255615,1.0003925561904907
32,1024,random_uniform,0.003,0.5,0.01,20,0,2,0.002588606206700206,0.9911116361618042,1.001206398010254
32,1024,random_uniform,0.003,0.5,0.02,41,0,2,0.005299882497638464,0.9818253517150879,1.002807378768921
32,1024,random_uniform,0.003,0.5,0.05,102,0,2,0.016313480213284492,0.9430152177810669,1.0049941539764404
32,1024,random_uniform,0.003,0.5,0.1,205,0,2,0.02728823758661747,0.9045183062553406,1.0097726583480835
32,1024,random_uniform,0.003,0.5,0.2,410,0,2,0.05481854826211929,0.7971417903900146,1.0120705366134644
32,1024,random_uniform,0.003,0.5,0.005,10,0,3,0.0014256584690883756,0.9889853596687317,1.000296950340271
32,1024,random_uniform,0.003,0.5,0.01,20,0,3,0.002530863042920828,0.9804105758666992,1.0007520914077759
32,1024,random_uniform,0.003,0.5,0.02,41,0,3,0.0050466954708099365,0.9605914950370789,1.0012052059173584
32,1024,random_uniform,0.003,0.5,0.05,102,0,3,0.010619549080729485,0.9159858226776123,1.0028588771820068
32,1024,random_uniform,0.003,0.5,0.1,205,0,3,0.019699258729815483,0.8378347754478455,1.003678798675537
32,1024,random_uniform,0.003,0.5,0.2,410,0,3,0.028356458991765976,0.7597747445106506,1.0051002502441406
32,1024,random_uniform,0.003,0.5,0.005,10,0,4,0.001526122447103262,0.9947206377983093,1.0007253885269165
32,1024,random_uniform,0.003,0.5,0.01,20,0,4,0.002740883268415928,0.9905274510383606,1.0015112161636353
32,1024,random_uniform,0.003,0.5,0.02,41,0,4,0.005337002221494913,0.9815813899040222,1.0030382871627808
32,1024,random_uniform,0.003,0.5,0.05,102,0,4,0.014555316418409348,0.9496360421180725,1.0070444345474243
32,1024,random_uniform,0.003,0.5,0.1,205,0,4,0.029612917453050613,0.8961942791938782,1.011468768119812
32,1024,random_uniform,0.003,0.5,0.2,410,0,4,0.05676291137933731,0.789955198764801,1.0137790441513062
32,1024,random_uniform,0.003,0.5,0.005,10,1,0,0.0015492496313527226,0.994936466217041,1.0010883808135986
32,1024,random_uniform,0.003,0.5,0.01,20,1,0,0.002773837186396122,0.9909352660179138,1.001764178276062
32,1024,random_uniform,0.003,0.5,0.02,41,1,0,0.0056099374778568745,0.981607973575592,1.0027413368225098
32,1024,random_uniform,0.003,0.5,0.05,102,1,0,0.012159867212176323,0.9605377912521362,1.0072734355926514
32,1024,random_uniform,0.003,0.5,0.1,205,1,0,0.030588923022150993,0.8969095349311829,1.009669303894043
32,1024,random_uniform,0.003,0.5,0.2,410,1,0,0.05579144507646561,0.8009811043739319,1.0102479457855225
32,1024,random_uniform,0.003,0.5,0.005,10,1,1,0.001477773068472743,0.9910613894462585,1.0003691911697388
32,1024,random_uniform,0.003,0.5,0.01,20,1,1,0.0027221906930208206,0.9835286736488342,1.0010226964950562
32,1024,random_uniform,0.003,0.5,0.02,41,1,1,0.005386384204030037,0.9673129916191101,1.0020602941513062
32,1024,random_uniform,0.003,0.5,0.05,102,1,1,0.013352561742067337,0.91749507188797,1.0039807558059692
32,1024,random_uniform,0.003,0.5,0.1,205,1,1,0.02108723297715187,0.871291995048523,1.00767982006073
32,1024,random_uniform,0.003,0.5,0.2,410,1,1,0.04527318850159645,0.6776400804519653,1.0038143396377563
32,1024,random_uniform,0.003,0.5,0.005,10,1,2,0.0014369081472977996,0.9969035387039185,1.0010862350463867
32,1024,random_uniform,0.003,0.5,0.01,20,1,2,0.0028504743240773678,0.993852972984314,1.0017188787460327
32,1024,random_uniform,0.003,0.5,0.02,41,1,2,0.005799211096018553,0.9874599575996399,1.002595067024231
32,1024,random_uniform,0.003,0.5,0.05,102,1,2,0.011913127265870571,0.9742209315299988,1.0057317018508911
32,1024,random_uniform,0.003,0.5,0.1,205,1,2,0.021094759926199913,0.9545534253120422,1.0114221572875977
32,1024,random_uniform,0.003,0.5,0.2,410,1,2,0.03856879100203514,0.9200819730758667,1.0250519514083862
32,1024,random_uniform,0.003,0.5,0.005,10,1,3,0.0015104827471077442,0.9944331049919128,1.0007154941558838
32,1024,random_uniform,0.003,0.5,0.01,20,1,3,0.0028147639241069555,0.9896135926246643,1.0012030601501465
32,1024,random_uniform,0.003,0.5,0.02,41,1,3,0.005209927447140217,0.9807272553443909,1.0020288228988647
32,1024,random_uniform,0.003,0.5,0.05,102,1,3,0.011112114414572716,0.9588326215744019,1.0047460794448853
32,1024,random_uniform,0.003,0.5,0.1,205,1,3,0.02310400828719139,0.9122623205184937,1.006292462348938
32,1024,random_uniform,0.003,0.5,0.2,410,1,3,0.039695873856544495,0.8447088003158569,1.0088647603988647
32,1024,random_uniform,0.003,0.5,0.005,10,1,4,0.0014670356176793575,0.9968891739845276,1.0013848543167114
32,1024,random_uniform,0.003,0.5,0.01,20,1,4,0.0024461804423481226,0.9948267936706543,1.0024198293685913
32,1024,random_uniform,0.003,0.5,0.02,41,1,4,0.005348478443920612,0.988688051700592,1.004148006439209
32,1024,random_uniform,0.003,0.5,0.05,102,1,4,0.01872086152434349,0.9597476124763489,1.0068525075912476
32,1024,random_uniform,0.003,0.5,0.1,205,1,4,0.03819220885634422,0.9162317514419556,1.0104703903198242
32,1024,random_uniform,0.003,0.5,0.2,410,1,4,0.07747144997119904,0.8214818835258484,1.0139485597610474
32,1024,random_uniform,0.003,0.5,0.005,10,2,0,0.0015321694081649184,0.9963745474815369,1.001029372215271
32,1024,random_uniform,0.003,0.5,0.01,20,2,0,0.0030699344351887703,0.992730975151062,1.0017462968826294
32,1024,random_uniform,0.003,0.5,0.02,41,2,0,0.005852303002029657,0.986151933670044,1.0033955574035645
32,1024,random_uniform,0.003,0.5,0.05,102,2,0,0.015428869985044003,0.9635212421417236,1.0084764957427979
32,1024,random_uniform,0.003,0.5,0.1,205,2,0,0.035784296691417694,0.913357138633728,1.012643575668335
32,1024,random_uniform,0.003,0.5,0.2,410,2,0,0.08226287364959717,0.7824234366416931,1.0078489780426025
32,1024,random_uniform,0.003,0.5,0.005,10,2,1,0.0013718745904043317,0.9957675933837891,1.0006734132766724
32,1024,random_uniform,0.003,0.5,0.01,20,2,1,0.002515778411179781,0.9922419190406799,1.0013688802719116
32,1024,random_uniform,0.003,0.5,0.02,41,2,1,0.004765056073665619,0.9853391647338867,1.0029031038284302
32,1024,random_uniform,0.003,0.5,0.05,102,2,1,0.01296780351549387,0.9601876139640808,1.0072304010391235
32,1024,random_uniform,0.003,0.5,0.1,205,2,1,0.03162805363535881,0.8992546796798706,1.0092695951461792
32,1024,random_uniform,0.003,0.5,0.2,410,2,1,0.053213153034448624,0.8277859091758728,1.0151375532150269
32,1024,random_uniform,0.003,0.5,0.005,10,2,2,0.001453245640732348,0.991009533405304,1.0003668069839478
32,1024,random_uniform,0.003,0.5,0.01,20,2,2,0.002647960325703025,0.9836187362670898,1.0010290145874023
32,1024,random_uniform,0.003,0.5,0.02,41,2,2,0.00535004585981369,0.9667983651161194,1.0020644664764404
32,1024,random_uniform,0.003,0.5,0.05,102,2,2,0.013098589144647121,0.9174874424934387,1.0042130947113037
32,1024,random_uniform,0.003,0.5,0.1,205,2,2,0.024319516494870186,0.841611921787262,1.0058361291885376
32,1024,random_uniform,0.003,0.5,0.2,410,2,2,0.04310722276568413,0.6907999515533447,1.00484037399292
32,1024,random_uniform,0.003,0.5,0.005,10,2,3,0.0015177042223513126,0.9944580793380737,1.0008184909820557
32,1024,random_uniform,0.003,0.5,0.01,20,2,3,0.0027619998436421156,0.9899037480354309,1.0013104677200317
32,1024,random_uniform,0.003,0.5,0.02,41,2,3,0.004925934132188559,0.9819689393043518,1.0022140741348267
32,1024,random_uniform,0.003,0.5,0.05,102,2,3,0.012128490954637527,0.9550065398216248,1.0034351348876953
32,1024,random_uniform,0.003,0.5,0.1,205,2,3,0.020043037831783295,0.9251565933227539,1.0062814950942993
32,1024,random_uniform,0.003,0.5,0.2,410,2,3,0.034612301737070084,0.8687151074409485,1.0101841688156128
32,1024,random_uniform,0.003,0.5,0.005,10,2,4,0.0015135066350921988,0.9941692352294922,1.0002403259277344
32,1024,random_uniform,0.003,0.5,0.01,20,2,4,0.002769939601421356,0.989314615726471,1.0007364749908447
32,1024,random_uniform,0.003,0.5,0.02,41,2,4,0.004687336273491383,0.9819315075874329,1.0019588470458984
32,1024,random_uniform,0.003,0.5,0.05,102,2,4,0.010496704839169979,0.9601478576660156,1.0064579248428345
32,1024,random_uniform,0.003,0.5,0.1,205,2,4,0.023044845089316368,0.9136048555374146,1.012400507926941
32,1024,random_uniform,0.003,0.5,0.2,410,2,4,0.054960910230875015,0.7803217768669128,1.0154287815093994
32,1024,random_uniform,0.003,0.5,0.005,10,3,0,0.0013999129878357053,0.9961370229721069,1.0011175870895386
32,1024,random_uniform,0.003,0.5,0.01,20,3,0,0.0024009719491004944,0.9933795928955078,1.001791000366211
32,1024,random_uniform,0.003,0.5,0.02,41,3,0,0.004479947965592146,0.9876601696014404,1.003088355064392
32,1024,random_uniform,0.003,0.5,0.05,102,3,0,0.011648505926132202,0.9679428339004517,1.0068752765655518
32,1024,random_uniform,0.003,0.5,0.1,205,3,0,0.02863229252398014,0.9181221127510071,1.0064976215362549
32,1024,random_uniform,0.003,0.5,0.2,410,3,0,0.04091544821858406,0.8833334445953369,1.0133590698242188
32,1024,random_uniform,0.003,0.5,0.005,10,3,1,0.0014830512227490544,0.994340717792511,1.0001201629638672
32,1024,random_uniform,0.003,0.5,0.01,20,3,1,0.002808723133057356,0.9892613291740417,1.0005340576171875
32,1024,random_uniform,0.003,0.5,0.02,41,3,1,0.004987196531146765,0.9808853268623352,1.0013213157653809
32,1024,random_uniform,0.003,0.5,0.05,102,3,1,0.010363386012613773,0.9603328704833984,1.004390835762024
32,1024,random_uniform,0.003,0.5,0.1,205,3,1,0.01826046220958233,0.9329716563224792,1.0116043090820312
32,1024,random_uniform,0.003,0.5,0.2,410,3,1,0.045375581830739975,0.8264723420143127,1.0161248445510864
32,1024,random_uniform,0.003,0.5,0.005,10,3,2,0.0014344472438097,0.9923897385597229,1.0007249116897583
32,1024,random_uniform,0.003,0.5,0.01,20,3,2,0.0028158840723335743,0.9850441813468933,1.0013113021850586
32,1024,random_uniform,0.003,0.5,0.02,41,3,2,0.005884734448045492,0.9684820175170898,1.0018556118011475
32,1024,random_uniform,0.003,0.5,0.05,102,3,2,0.012002442963421345,0.9348961710929871,1.0033069849014282
32,1024,random_uniform,0.003,0.5,0.1,205,3,2,0.01767447032034397,0.9039302468299866,1.0056792497634888
32,1024,random_uniform,0.003,0.5,0.2,410,3,2,0.02743944339454174,0.8550585508346558,1.0106251239776611
32,1024,random_uniform,0.003,0.5,0.005,10,3,3,0.0014839123468846083,0.9939602613449097,1.0008927583694458
32,1024,random_uniform,0.003,0.5,0.01,20,3,3,0.002764454111456871,0.9887217879295349,1.001253366470337
32,1024,random_uniform,0.003,0.5,0.02,41,3,3,0.004969552159309387,0.9796380996704102,1.001713514328003
32,1024,random_uniform,0.003,0.5,0.05,102,3,3,0.011158271692693233,0.9535537362098694,1.0016661882400513
32,1024,random_uniform,0.003,0.5,0.1,205,3,3,0.017794745042920113,0.9246726632118225,1.000349760055542
32,1024,random_uniform,0.003,0.5,0.2,410,3,3,0.02064257487654686,0.9123784303665161,1.0029457807540894
32,1024,random_uniform,0.003,0.5,0.005,10,3,4,0.0015655441675335169,0.9968729615211487,1.0007755756378174
32,1024,random_uniform,0.003,0.5,0.01,20,3,4,0.002714636968448758,0.994574785232544,1.0012463331222534
32,1024,random_uniform,0.003,0.5,0.02,41,3,4,0.004972700495272875,0.9900422692298889,1.0018165111541748
32,1024,random_uniform,0.003,0.5,0.05,102,3,4,0.00911464262753725,0.9818371534347534,1.0056072473526
32,1024,random_uniform,0.003,0.5,0.1,205,3,4,0.016791339963674545,0.9671496152877808,1.0132771730422974
32,1024,random_uniform,0.003,0.5,0.2,410,3,4,0.04670003429055214,0.9056662321090698,1.02018141746521
32,1024,random_uniform,0.01,0.05,0.005,10,0,0,0.00015069333312567323,0.9708560705184937,0.9998787045478821
32,1024,random_uniform,0.01,0.05,0.01,20,0,0,0.00013313337694853544,0.9734633564949036,0.9999537467956543
32,1024,random_uniform,0.01,0.05,0.02,41,0,0,0.00018032288062386215,0.9636691212654114,1.0000174045562744
32,1024,random_uniform,0.01,0.05,0.05,102,0,0,0.0004041165520902723,0.9179705381393433,1.0001131296157837
32,1024,random_uniform,0.01,0.05,0.1,205,0,0,0.0007162324036471546,0.8567476868629456,1.000243067741394
32,1024,random_uniform,0.01,0.05,0.2,410,0,0,0.0014784536324441433,0.665097177028656,1.0002102851867676
32,1024,random_uniform,0.01,0.05,0.005,10,0,1,0.00013470876729115844,0.9735954403877258,0.9999305605888367
32,1024,random_uniform,0.01,0.05,0.01,20,0,1,0.00013134488835930824,0.9738943576812744,0.9999971389770508
32,1024,random_uniform,0.01,0.05,0.02,41,0,1,0.00022627520957030356,0.9547479748725891,1.0000427961349487
32,1024,random_uniform,0.01,0.05,0.05,102,0,1,0.0004695246752817184,0.9049366116523743,1.000120997428894
32,1024,random_uniform,0.01,0.05,0.1,205,0,1,0.0008537440444342792,0.8201524019241333,1.000163197517395
32,1024,random_uniform,0.01,0.05,0.2,410,0,1,0.0013947125989943743,0.6831452250480652,1.000170111656189
32,1024,random_uniform,0.01,0.05,0.005,10,0,2,0.00012225691170897335,0.9745806455612183,0.9999253153800964
32,1024,random_uniform,0.01,0.05,0.01,20,0,2,0.00012197380419820547,0.9741570353507996,0.9999892711639404
32,1024,random_uniform,0.01,0.05,0.02,41,0,2,0.00019776460248976946,0.9580245614051819,1.0000529289245605
32,1024,random_uniform,0.01,0.05,0.05,102,0,2,0.0005477190134115517,0.8787704706192017,1.0000759363174438
32,1024,random_uniform,0.01,0.05,0.1,205,0,2,0.0008597652777098119,0.8025282025337219,1.0001095533370972
32,1024,random_uniform,0.01,0.05,0.2,410,0,2,0.0013051284477114677,0.6803709864616394,1.0001329183578491
32,1024,random_uniform,0.01,0.05,0.005,10,0,3,0.00014435555203817785,0.9336649775505066,0.9998918771743774
32,1024,random_uniform,0.01,0.05,0.01,20,0,3,0.00013523048255592585,0.9342402815818787,0.999950110912323
32,1024,random_uniform,0.01,0.05,0.02,41,0,3,0.00017980794655159116,0.9098361730575562,0.9999920129776001
32,1024,random_uniform,0.01,0.05,0.05,102,0,3,0.00033110613003373146,0.8273742198944092,1.0000344514846802
32,1024,random_uniform,0.01,0.05,0.1,205,0,3,0.0005480445688590407,0.6919929385185242,1.0000412464141846
32,1024,random_uniform,0.01,0.05,0.2,410,0,3,0.0007441249908879399,0.5423291325569153,1.000040054321289
32,1024,random_uniform,0.01,0.05,0.005,10,0,4,0.000173702253960073,0.9689702391624451,0.9998953938484192
32,1024,random_uniform,0.01,0.05,0.01,20,0,4,0.00016408423834946007,0.9700843095779419,0.9999729990959167
