object,family,K_eff,basis,N,N_factor,seed,v,rel_mse,measured_leverage,theory_rel_mse,target_energy
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,2,0.0003,0.0002882109580861496,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,2,0.001,0.0009534358683848829,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,2,0.003,0.0032178916251516146,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,2,0.01,0.010159122981610804,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,3,0.0001,9.477678335711038e-05,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,3,0.0003,0.0002996154958118774,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,3,0.001,0.0012281825408280618,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,3,0.003,0.0031194783569311805,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,3,0.01,0.010648497251536927,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,4,0.0001,0.00010183748867117676,1.0,0.0001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,4,0.0003,0.0002823183809420263,1.0,0.0003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,4,0.001,0.0009797666156101204,1.0,0.001,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,4,0.003,0.0030369825945087974,1.0,0.003,0.050253778661531245
letter_L,binary_letter,59.80235255589372,srht_inverse,1024,1,4,0.01,0.010099429994822925,1.0,0.01,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,0,0.0001,0.018327710900553507,196.64164439656793,0.019664164439656795,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,0,0.0003,0.05430930044193412,196.64164439656793,0.05899249331897037,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,0,0.001,0.1886141896614056,196.64164439656793,0.19664164439656792,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,0,0.003,0.5038737511906283,196.64164439656793,0.5899249331897037,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,0,0.01,1.9228096088413678,196.64164439656793,1.9664164439656793,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,1,0.0001,0.018170301699260878,188.59889289587508,0.018859889289587508,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,1,0.0003,0.051358195839597304,188.59889289587508,0.05657966786876252,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,1,0.001,0.18290769930313147,188.59889289587508,0.1885988928958751,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,1,0.003,0.5249533866722266,188.59889289587508,0.5657966786876253,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,1,0.01,1.7918821727089214,188.59889289587508,1.8859889289587508,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,2,0.0001,0.01894148168431444,176.6459013428198,0.017664590134281982,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,2,0.0003,0.05273297324025914,176.6459013428198,0.05299377040284593,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,2,0.001,0.16774618439649014,176.6459013428198,0.1766459013428198,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,2,0.003,0.5665124993138326,176.6459013428198,0.5299377040284594,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,2,0.01,1.8827062886895831,176.6459013428198,1.766459013428198,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,3,0.0001,0.018614521519884016,202.57434157415682,0.020257434157415682,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,3,0.0003,0.05029896310495711,202.57434157415682,0.06077230247224704,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,3,0.001,0.16451360324369266,202.57434157415682,0.20257434157415682,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,3,0.003,0.5566525785247514,202.57434157415682,0.6077230247224704,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,3,0.01,1.7025536216553523,202.57434157415682,2.025743415741568,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,4,0.0001,0.019086535898211344,192.54590335487015,0.019254590335487015,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,4,0.0003,0.05141788127044584,192.54590335487015,0.05776377100646104,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,4,0.001,0.17828110445503356,192.54590335487015,0.19254590335487015,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,4,0.003,0.46702532982410916,192.54590335487015,0.5776377100646105,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,1024,1,4,0.01,1.8133956799006015,192.54590335487015,1.9254590335487016,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,0,0.0001,0.00832423287195742,98.68775707598648,0.009868775707598648,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,0,0.0003,0.02724288714709133,98.68775707598648,0.029606327122795942,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,0,0.001,0.0922027852482807,98.68775707598648,0.09868775707598648,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,0,0.003,0.30789126329579525,98.68775707598648,0.29606327122795945,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,0,0.01,0.8748082192842404,98.68775707598648,0.9868775707598648,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,1,0.0001,0.008947768935265214,91.41050180543274,0.009141050180543274,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,1,0.0003,0.027767030013871475,91.41050180543274,0.02742315054162982,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,1,0.001,0.08653533983279899,91.41050180543274,0.09141050180543274,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,1,0.003,0.2585012230968983,91.41050180543274,0.27423150541629826,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,1,0.01,0.9112113096444117,91.41050180543274,0.9141050180543274,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,2,0.0001,0.009298871237309443,89.4333032579938,0.00894333032579938,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,2,0.0003,0.025589437498778303,89.4333032579938,0.026829990977398136,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,2,0.001,0.09181098372156878,89.4333032579938,0.0894333032579938,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,2,0.003,0.2497199590626156,89.4333032579938,0.2682999097739814,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,2,0.01,0.8668900047081151,89.4333032579938,0.894333032579938,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,3,0.0001,0.008595076859586945,93.38842467835826,0.009338842467835827,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,3,0.0003,0.02775587486634885,93.38842467835826,0.028016527403507477,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,3,0.001,0.09104807261182607,93.38842467835826,0.09338842467835827,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,3,0.003,0.25659215403802604,93.38842467835826,0.2801652740350748,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,3,0.01,0.8991590584246555,93.38842467835826,0.9338842467835826,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,4,0.0001,0.008537438969108902,94.43762740630719,0.00944376274063072,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,4,0.0003,0.02855353259059168,94.43762740630719,0.028331288221892154,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,4,0.001,0.09333584500721054,94.43762740630719,0.09443762740630719,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,4,0.003,0.24963032934062962,94.43762740630719,0.2833128822189216,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,2048,2,4,0.01,0.8796523595545014,94.43762740630719,0.9443762740630719,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,0,0.0001,0.004625671550679842,45.8829498747639,0.00458829498747639,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,0,0.0003,0.011968749667434816,45.8829498747639,0.01376488496242917,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,0,0.001,0.041920734972892,45.8829498747639,0.045882949874763906,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,0,0.003,0.13626160431712997,45.8829498747639,0.13764884962429172,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,0,0.01,0.4815556047253139,45.8829498747639,0.458829498747639,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,1,0.0001,0.004461838805791876,43.622007219410136,0.004362200721941014,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,1,0.0003,0.014842797623933068,43.622007219410136,0.01308660216582304,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,1,0.001,0.044806709131582086,43.622007219410136,0.04362200721941014,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,1,0.003,0.13787701533288507,43.622007219410136,0.1308660216582304,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,1,0.01,0.437621990133929,43.622007219410136,0.43622007219410136,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,2,0.0001,0.0041136199906788625,44.4053437919311,0.00444053437919311,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,2,0.0003,0.013408652078770346,44.4053437919311,0.01332160313757933,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,2,0.001,0.04417809538763765,44.4053437919311,0.044405343791931104,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,2,0.003,0.12853014750324637,44.4053437919311,0.1332160313757933,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,2,0.01,0.4507256120692822,44.4053437919311,0.444053437919311,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,3,0.0001,0.004839898536535362,46.62935744213134,0.004662935744213134,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,3,0.0003,0.01340769737641452,46.62935744213134,0.0139888072326394,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,3,0.001,0.04345812716930676,46.62935744213134,0.046629357442131335,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,3,0.003,0.1344276375106502,46.62935744213134,0.13988807232639403,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,3,0.01,0.4893355230557826,46.62935744213134,0.46629357442131336,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,4,0.0001,0.004193443771461638,43.14325655796404,0.004314325655796404,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,4,0.0003,0.013278327954029341,43.14325655796404,0.01294297696738921,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,4,0.001,0.0465150354694959,43.14325655796404,0.04314325655796404,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,4,0.003,0.1468264992042637,43.14325655796404,0.1294297696738921,0.050253778661531245
letter_L,binary_letter,59.80235255589372,random_dgi,4096,4,4,0.01,0.44165631395099725,43.14325655796404,0.4314325655796404,0.050253778661531245
stripe,stripe,512.0,orthogonal_inverse,1024,1,0,0.0001,5.0453287146816856e-05,1.0,0.0001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,0,0.0003,6.897561743917043e-06,1.0,0.0003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,0,0.001,0.00011175387510729063,1.0,0.001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,0,0.003,0.0009765478013956228,1.0,0.003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,0,0.01,0.011648972018534433,1.0,0.01,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,1,0.0001,2.3575782568799534e-05,1.0,0.0001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,1,0.0003,1.4149414896456683e-05,1.0,0.0003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,1,0.001,0.002930464236791018,1.0,0.001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,1,0.003,7.359426451171288e-05,1.0,0.003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,1,0.01,0.004198161340003251,1.0,0.01,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,2,0.0001,9.765022830899798e-05,1.0,0.0001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,2,0.0003,4.397409357045814e-06,1.0,0.0003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,2,0.001,1.767414992708736e-05,1.0,0.001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,2,0.003,0.00021057115302951603,1.0,0.003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,2,0.01,0.005822557164081245,1.0,0.01,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,3,0.0001,6.53960581965952e-05,1.0,0.0001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,3,0.0003,0.00016301089264474352,1.0,0.0003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,3,0.001,0.000414428320363115,1.0,0.001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,3,0.003,0.001399159624825299,1.0,0.003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,3,0.01,0.017466553188617173,1.0,0.01,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,4,0.0001,6.617630766268828e-06,1.0,0.0001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,4,0.0003,6.754036789312365e-05,1.0,0.0003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,4,0.001,0.00037608950537091403,1.0,0.001,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,4,0.003,4.776591425749397e-05,1.0,0.003,0.5
stripe,stripe,512.0,orthogonal_inverse,1024,1,4,0.01,0.0014249391679692534,1.0,0.01,0.5
stripe,stripe,512.0,srht_inverse,1024,1,0,0.0001,9.910093376939671e-05,1.0,0.0001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,0,0.0003,0.00030333142085425184,1.0,0.0003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,0,0.001,0.0009409779470910934,1.0,0.001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,0,0.003,0.002816760036237301,1.0,0.003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,0,0.01,0.009282909115989219,1.0,0.01,0.5
stripe,stripe,512.0,srht_inverse,1024,1,1,0.0001,0.00010803194322093034,1.0,0.0001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,1,0.0003,0.0002957120441999058,1.0,0.0003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,1,0.001,0.0009354729680164949,1.0,0.001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,1,0.003,0.0031007600719873563,1.0,0.003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,1,0.01,0.009578129058312505,1.0,0.01,0.5
stripe,stripe,512.0,srht_inverse,1024,1,2,0.0001,9.386279258038975e-05,1.0,0.0001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,2,0.0003,0.00033291888459775017,1.0,0.0003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,2,0.001,0.0009729226468328352,1.0,0.001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,2,0.003,0.0029701765212297327,1.0,0.003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,2,0.01,0.010406972609340585,1.0,0.01,0.5
stripe,stripe,512.0,srht_inverse,1024,1,3,0.0001,0.00010538961755912895,1.0,0.0001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,3,0.0003,0.0003117755135869214,1.0,0.0003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,3,0.001,0.0010189219784703582,1.0,0.001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,3,0.003,0.002927580292116493,1.0,0.003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,3,0.01,0.008607805243416066,1.0,0.01,0.5
stripe,stripe,512.0,srht_inverse,1024,1,4,0.0001,0.00010881927763476986,1.0,0.0001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,4,0.0003,0.0003062488563013159,1.0,0.0003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,4,0.001,0.0009872637348169206,1.0,0.001,0.5
stripe,stripe,512.0,srht_inverse,1024,1,4,0.003,0.0028644180261258754,1.0,0.003,0.5
stripe,stripe,512.0,srht_inverse,1024,1,4,0.01,0.009752604890363191,1.0,0.01,0.5
stripe,stripe,512.0,random_dgi,1024,1,0,0.0001,0.15659846226738527,1688.6699410415436,0.16886699410415437,0.5
stripe,stripe,512.0,random_dgi,1024,1,0,0.0003,0.4685063264983058,1688.6699410415436,0.506600982312463,0.5
stripe,stripe,512.0,random_dgi,1024,1,0,0.001,1.622119254002504,1688.6699410415436,1.6886699410415436,0.5
stripe,stripe,512.0,random_dgi,1024,1,0,0.003,4.3041060367204285,1688.6699410415436,5.066009823124631,0.5
stripe,stripe,512.0,random_dgi,1024,1,0,0.01,16.201921896987308,1688.6699410415436,16.886699410415435,0.5
stripe,stripe,512.0,random_dgi,1024,1,1,0.0001,0.15368096938042974,1593.0255176970124,0.15930255176970126,0.5
stripe,stripe,512.0,random_dgi,1024,1,1,0.0003,0.4384131557717367,1593.0255176970124,0.4779076553091037,0.5
stripe,stripe,512.0,random_dgi,1024,1,1,0.001,1.5837738018223542,1593.0255176970124,1.5930255176970125,0.5
stripe,stripe,512.0,random_dgi,1024,1,1,0.003,4.512259788618101,1593.0255176970124,4.779076553091038,0.5
stripe,stripe,512.0,random_dgi,1024,1,1,0.01,15.48205386146239,1593.0255176970124,15.930255176970125,0.5
stripe,stripe,512.0,random_dgi,1024,1,2,0.0001,0.161680057138267,1549.7151281731778,0.1549715128173178,0.5
stripe,stripe,512.0,random_dgi,1024,1,2,0.0003,0.45152472178617975,1549.7151281731778,0.4649145384519533,0.5
stripe,stripe,512.0,random_dgi,1024,1,2,0.001,1.4455562254354923,1549.7151281731778,1.5497151281731778,0.5
stripe,stripe,512.0,random_dgi,1024,1,2,0.003,4.913695755080899,1549.7151281731778,4.649145384519533,0.5
stripe,stripe,512.0,random_dgi,1024,1,2,0.01,16.07344069261089,1549.7151281731778,15.497151281731778,0.5
stripe,stripe,512.0,random_dgi,1024,1,3,0.0001,0.16011790430743952,1742.9904190758584,0.17429904190758586,0.5
stripe,stripe,512.0,random_dgi,1024,1,3,0.0003,0.42948014305551735,1742.9904190758584,0.5228971257227575,0.5
stripe,stripe,512.0,random_dgi,1024,1,3,0.001,1.4132603200164544,1742.9904190758584,1.7429904190758585,0.5
stripe,stripe,512.0,random_dgi,1024,1,3,0.003,4.767676002467423,1742.9904190758584,5.228971257227576,0.5
stripe,stripe,512.0,random_dgi,1024,1,3,0.01,14.662533820600368,1742.9904190758584,17.429904190758585,0.5
stripe,stripe,512.0,random_dgi,1024,1,4,0.0001,0.16458241306716587,1602.1709622265244,0.16021709622265246,0.5
stripe,stripe,512.0,random_dgi,1024,1,4,0.0003,0.4390561730055722,1602.1709622265244,0.48065128866795725,0.5
stripe,stripe,512.0,random_dgi,1024,1,4,0.001,1.5426119948085497,1602.1709622265244,1.6021709622265243,0.5
stripe,stripe,512.0,random_dgi,1024,1,4,0.003,3.973743597467051,1602.1709622265244,4.806512886679573,0.5
stripe,stripe,512.0,random_dgi,1024,1,4,0.01,15.474961262312558,1602.1709622265244,16.021709622265245,0.5
stripe,stripe,512.0,random_dgi,2048,2,0,0.0001,0.07094670216442844,821.1278231057371,0.08211278231057371,0.5
stripe,stripe,512.0,random_dgi,2048,2,0,0.0003,0.23036349354043809,821.1278231057371,0.2463383469317211,0.5
stripe,stripe,512.0,random_dgi,2048,2,0,0.001,0.7861260790620284,821.1278231057371,0.8211278231057371,0.5
stripe,stripe,512.0,random_dgi,2048,2,0,0.003,2.620757004702944,821.1278231057371,2.463383469317211,0.5
stripe,stripe,512.0,random_dgi,2048,2,0,0.01,7.488089925439001,821.1278231057371,8.21127823105737,0.5
stripe,stripe,512.0,random_dgi,2048,2,1,0.0001,0.07556623445753272,767.3524033434463,0.07673524033434463,0.5
stripe,stripe,512.0,random_dgi,2048,2,1,0.0003,0.23590840984950828,767.3524033434463,0.23020572100303388,0.5
stripe,stripe,512.0,random_dgi,2048,2,1,0.001,0.7420064093883231,767.3524033434463,0.7673524033434463,0.5
stripe,stripe,512.0,random_dgi,2048,2,1,0.003,2.184514344823807,767.3524033434463,2.302057210030339,0.5
stripe,stripe,512.0,random_dgi,2048,2,1,0.01,7.763931103338971,767.3524033434463,7.673524033434464,0.5
stripe,stripe,512.0,random_dgi,2048,2,2,0.0001,0.07846462585799241,749.3964614509346,0.07493964614509346,0.5
stripe,stripe,512.0,random_dgi,2048,2,2,0.0003,0.2203514304135675,749.3964614509346,0.22481893843528036,0.5
stripe,stripe,512.0,random_dgi,2048,2,2,0.001,0.7915406110213968,749.3964614509346,0.7493964614509346,0.5
stripe,stripe,512.0,random_dgi,2048,2,2,0.003,2.142690128004956,749.3964614509346,2.248189384352804,0.5
stripe,stripe,512.0,random_dgi,2048,2,2,0.01,7.345111573116384,749.3964614509346,7.493964614509346,0.5
stripe,stripe,512.0,random_dgi,2048,2,3,0.0001,0.07334056580980959,789.4716691381923,0.07894716691381923,0.5
stripe,stripe,512.0,random_dgi,2048,2,3,0.0003,0.2363294790435156,789.4716691381923,0.23684150074145766,0.5
stripe,stripe,512.0,random_dgi,2048,2,3,0.001,0.7735475296385784,789.4716691381923,0.7894716691381923,0.5
stripe,stripe,512.0,random_dgi,2048,2,3,0.003,2.202207436976522,789.4716691381923,2.368415007414577,0.5
stripe,stripe,512.0,random_dgi,2048,2,3,0.01,7.707280241911142,789.4716691381923,7.894716691381923,0.5
stripe,stripe,512.0,random_dgi,2048,2,4,0.0001,0.07359269876955211,789.9694176297946,0.07899694176297947,0.5
stripe,stripe,512.0,random_dgi,2048,2,4,0.0003,0.24400359806349498,789.9694176297946,0.23699082528893836,0.5
stripe,stripe,512.0,random_dgi,2048,2,4,0.001,0.7904503817355704,789.9694176297946,0.7899694176297947,0.5
stripe,stripe,512.0,random_dgi,2048,2,4,0.003,2.095184350198858,789.9694176297946,2.369908252889384,0.5
stripe,stripe,512.0,random_dgi,2048,2,4,0.01,7.560988929910746,789.9694176297946,7.899694176297946,0.5
stripe,stripe,512.0,random_dgi,4096,4,0,0.0001,0.03945081531352355,376.19250140821873,0.037619250140821875,0.5
stripe,stripe,512.0,random_dgi,4096,4,0,0.0003,0.10215073220913026,376.19250140821873,0.11285775042246561,0.5
stripe,stripe,512.0,random_dgi,4096,4,0,0.001,0.3590955953239624,376.19250140821873,0.37619250140821875,0.5
stripe,stripe,512.0,random_dgi,4096,4,0,0.003,1.1502673343681737,376.19250140821873,1.1285775042246562,0.5
stripe,stripe,512.0,random_dgi,4096,4,0,0.01,4.095818662817959,376.19250140821873,3.7619250140821876,0.5
stripe,stripe,512.0,random_dgi,4096,4,1,0.0001,0.03801516956295094,356.9406593662546,0.03569406593662546,0.5
stripe,stripe,512.0,random_dgi,4096,4,1,0.0003,0.1263857830041525,356.9406593662546,0.10708219780987636,0.5
stripe,stripe,512.0,random_dgi,4096,4,1,0.001,0.38119779380553903,356.9406593662546,0.3569406593662546,0.5
stripe,stripe,512.0,random_dgi,4096,4,1,0.003,1.1796495145293873,356.9406593662546,1.0708219780987638,0.5
stripe,stripe,512.0,random_dgi,4096,4,1,0.01,3.7604832565587425,356.9406593662546,3.5694065936625456,0.5
stripe,stripe,512.0,random_dgi,4096,4,2,0.0001,0.03487015933768828,369.8808616782866,0.03698808616782866,0.5
stripe,stripe,512.0,random_dgi,4096,4,2,0.0003,0.11647655181507938,369.8808616782866,0.11096425850348596,0.5
stripe,stripe,512.0,random_dgi,4096,4,2,0.001,0.3762140919654029,369.8808616782866,0.3698808616782866,0.5
stripe,stripe,512.0,random_dgi,4096,4,2,0.003,1.0937837926104308,369.8808616782866,1.1096425850348597,0.5
stripe,stripe,512.0,random_dgi,4096,4,2,0.01,3.839906369757302,369.8808616782866,3.6988086167828658,0.5
stripe,stripe,512.0,random_dgi,4096,4,3,0.0001,0.041085759547016695,391.44054697178103,0.039144054697178104,0.5
stripe,stripe,512.0,random_dgi,4096,4,3,0.0003,0.11323626019361965,391.44054697178103,0.1174321640915343,0.5
stripe,stripe,512.0,random_dgi,4096,4,3,0.001,0.37213326525911483,391.44054697178103,0.39144054697178104,0.5
stripe,stripe,512.0,random_dgi,4096,4,3,0.003,1.1517097673996322,391.44054697178103,1.1743216409153432,0.5
stripe,stripe,512.0,random_dgi,4096,4,3,0.01,4.157442863169357,391.44054697178103,3.9144054697178103,0.5
stripe,stripe,512.0,random_dgi,4096,4,4,0.0001,0.03593119434716513,359.75937243478734,0.03597593724347874,0.5
stripe,stripe,512.0,random_dgi,4096,4,4,0.0003,0.11359313734302426,359.75937243478734,0.1079278117304362,0.5
stripe,stripe,512.0,random_dgi,4096,4,4,0.001,0.39772092790942315,359.75937243478734,0.35975937243478734,0.5
stripe,stripe,512.0,random_dgi,4096,4,4,0.003,1.2507654235582644,359.75937243478734,1.079278117304362,0.5
stripe,stripe,512.0,random_dgi,4096,4,4,0.01,3.746579670215025,359.75937243478734,3.5975937243478735,0.5
ring,ring,220.0,orthogonal_inverse,1024,1,0,0.0001,0.00012274265140409035,1.0,0.0001,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,0,0.0003,0.00015722988722627188,1.0,0.0003,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,0,0.001,0.0006937137462876701,1.0,0.001,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,0,0.003,0.0015499572369177942,1.0,0.003,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,0,0.01,0.008706307405322024,1.0,0.01,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,1,0.0001,0.00015239244583317994,1.0,0.0001,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,1,0.0003,0.0003234449446790224,1.0,0.0003,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,1,0.001,0.0014974849702128585,1.0,0.001,0.21484375
ring,ring,220.0,orthogonal_inverse,1024,1,1,0.003,0.0021685482285742803,1.0,0.003,0.21484375
