object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,4,2048,9.434005737304688,0.16426636278629303,0.033687338151817854,0.006745859485759509
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,8,2048,9.434005737304688,0.16426636278629303,0.022239439175142015,0.0033729297428797544
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,16,2048,9.434005737304688,0.16426636278629303,0.02000543101698139,0.0016864648714398772
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,32,2048,9.434005737304688,0.16426636278629303,0.025253137817623266,0.0008432324357199386
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,64,2048,9.434005737304688,0.16426636278629303,0.03396747103078684,0.0004216162178599693
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,128,2048,9.434005737304688,0.16426636278629303,0.048211760221952504,0.00021080810892998465
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,256,2048,9.434005737304688,0.16426636278629303,0.06620372851351622,0.00010540405446499233
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,512,2048,9.434005737304688,0.16426636278629303,0.08910820559949939,5.270202723249616e-05
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,2,1024,2048,9.434005737304688,0.16426636278629303,0.1161994969300951,2.635101361624808e-05
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,3,4,2048,9.434005737304688,0.16426636278629303,0.03426760089658553,0.006745859485759509
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,3,8,2048,9.434005737304688,0.16426636278629303,0.02323728411082344,0.0033729297428797544
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.001,0.1,3,16,2048,9.434005737304688,0.16426636278629303,0.021910000845919857,0.0016864648714398772
