image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,gain_rel_mse_mean,gain_rel_mse_std,gain_corr_mean,gain_corr_std
32,1024,hadamard_paired,0.003,0.5,0.0025,5,0.0012143272924731718,0.0005237635978273893,0.995172830298543,0.0028826776526112126
32,1024,hadamard_paired,0.003,0.5,0.004,8,0.0018339720809308346,0.0006797657827734611,0.9926927983760834,0.004177386367309359
32,1024,hadamard_paired,0.003,0.5,0.006,12,0.00252831613397575,0.0008535606612116315,0.9899053703993559,0.005652595381636804
32,1024,hadamard_paired,0.003,0.5,0.009,18,0.0035974724451079965,0.001128924834064883,0.9856309052556753,0.008004995429584612
32,1024,hadamard_paired,0.003,0.5,0.013,27,0.005013731512008235,0.0013989917803095058,0.9798903670161963,0.01121832607412613
32,1024,hadamard_paired,0.003,0.5,0.02,41,0.00743280012102332,0.0018918290174280749,0.9700861573219299,0.016878537489933936
32,1024,hadamard_paired,0.003,0.5,0.03,61,0.010899607485043816,0.002664221244561761,0.9562604874372482,0.02435607846696007
32,1024,hadamard_paired,0.003,0.5,0.045,92,0.016286769969156012,0.003948420126782608,0.9351269882172346,0.03498180751561795
32,1024,hadamard_paired,0.003,0.5,0.067,137,0.0233220198424533,0.005335249787776133,0.9069401659071445,0.0496798471678543
32,1024,hadamard_paired,0.003,0.5,0.1,205,0.0336012477055192,0.008001724275196185,0.864802585914731,0.07216478882191946
32,1024,hadamard_paired,0.003,0.5,0.15,307,0.047938133124262094,0.013925545999106427,0.8084657546132803,0.104553164557404
32,1024,hadamard_paired,0.003,0.5,0.22,451,0.06855844508390874,0.022400744446109035,0.7329564588144422,0.13185581029082097
32,1024,hadamard_paired,0.003,0.5,0.33,676,0.09773152018897235,0.03696625121322248,0.621477750595659,0.1707945311979906
32,1024,hadamard_paired,0.003,0.5,0.5,1024,0.13126042124349624,0.05601652675355953,0.46675333395251073,0.24940311795155437
32,1024,hadamard_paired,0.01,0.05,0.0015,3,0.0005319521924320725,7.88403648933333e-05,0.8897402361035347,0.03457193804239828
32,1024,hadamard_paired,0.01,0.05,0.0025,5,0.00041962426439567935,4.516565391100234e-05,0.909115344285965,0.02774562080278647
32,1024,hadamard_paired,0.01,0.05,0.004,8,0.00048750953101261985,4.343415842020122e-05,0.8954184576869011,0.03053701575664296
32,1024,hadamard_paired,0.01,0.05,0.006,12,0.0006126014559413306,5.371632497085237e-05,0.8721653763204813,0.03600014426330906
32,1024,hadamard_paired,0.01,0.05,0.009,18,0.000816951443994185,7.268185643511073e-05,0.8367865029722452,0.04439333553059156
32,1024,hadamard_paired,0.01,0.05,0.013,27,0.0010991003764502238,9.804874007740869e-05,0.792464766651392,0.05433853919967948
32,1024,hadamard_paired,0.01,0.05,0.02,41,0.001600725736352615,0.00014358576012312905,0.7245630752295256,0.0664455196245512
32,1024,hadamard_paired,0.01,0.05,0.03,61,0.0023201534859254025,0.00021046403696304395,0.6444206545129418,0.07794006218115994
32,1024,hadamard_paired,0.01,0.05,0.045,92,0.0034373020243947394,0.0003169485467682211,0.545931433327496,0.0970334310470645
32,1024,hadamard_paired,0.01,0.05,0.067,137,0.004899648643913679,0.00043710381847521126,0.4483389970846474,0.12600419634674662
32,1024,hadamard_paired,0.01,0.05,0.1,205,0.007076768946717493,0.0006347468225899358,0.34476751659531146,0.1607024039737013
32,1024,hadamard_paired,0.01,0.05,0.15,307,0.010119524114998057,0.0010011806824455707,0.2529421436265693,0.1801799278172476
32,1024,hadamard_paired,0.01,0.05,0.22,451,0.014012825529789552,0.0015928329196576525,0.17707317270105705,0.18690588922207538
32,1024,hadamard_paired,0.01,0.05,0.33,676,0.019110739405732602,0.002717599892555999,0.12016607358964393,0.20882215969722856
32,1024,hadamard_paired,0.01,0.05,0.5,1024,0.024984780349768698,0.004222024187158634,0.08737068896880373,0.24758690869912442
32,1024,hadamard_paired,0.01,0.1,0.0015,3,0.0005800457420264138,9.767818681789276e-05,0.9652501158416271,0.01274341988333046
32,1024,hadamard_paired,0.01,0.1,0.0025,5,0.0004970991349182441,7.639310149432641e-05,0.9697611797600985,0.010668870517999677
32,1024,hadamard_paired,0.01,0.1,0.004,8,0.0006220799414222711,8.978015271499603e-05,0.9620424155145884,0.013081262943175475
32,1024,hadamard_paired,0.01,0.1,0.006,12,0.0008048699019127525,0.00011460152700836285,0.9510014895349741,0.016716932190854794
32,1024,hadamard_paired,0.01,0.1,0.009,18,0.0010969101585942553,0.00015550695705541801,0.9335404951125383,0.022656893122804812
32,1024,hadamard_paired,0.01,0.1,0.013,27,0.0014964941983635072,0.00020692728067205245,0.9099647141993046,0.030860434321780306
32,1024,hadamard_paired,0.01,0.1,0.02,41,0.002203004914917983,0.0002974762448512047,0.8698260616511106,0.0434002850634458
32,1024,hadamard_paired,0.01,0.1,0.03,61,0.0032095095375552773,0.0004333748964422428,0.8156598024070263,0.05704941772008175
32,1024,hadamard_paired,0.01,0.1,0.045,92,0.0047627836029278114,0.0006623508493365635,0.7369972616434097,0.07610945698006326
32,1024,hadamard_paired,0.01,0.1,0.067,137,0.006774901528842747,0.0009207211863500229,0.6429137559607625,0.1025913318833833
32,1024,hadamard_paired,0.01,0.1,0.1,205,0.009734948558616452,0.0013781046347770358,0.5229109339416027,0.13997059510833074
32,1024,hadamard_paired,0.01,0.1,0.15,307,0.01377958306693472,0.0022715819466402106,0.39721835195086896,0.1662082953650319
32,1024,hadamard_paired,0.01,0.1,0.22,451,0.018906158860772848,0.003615728081609806,0.27920086856465787,0.17653173216860205
32,1024,hadamard_paired,0.01,0.1,0.33,676,0.025389605027157813,0.00603327041502557,0.17717209277907386,0.20435045718224545
32,1024,hadamard_paired,0.01,0.1,0.5,1024,0.032567888556513935,0.009351748726300091,0.10998931434005499,0.24464644455155468
32,1024,hadamard_paired,0.01,0.15,0.0015,3,0.0006511677820526529,0.0001252201694773487,0.9820247683674097,0.006918083976253926
32,1024,hadamard_paired,0.01,0.15,0.0025,5,0.0006161565215734299,0.00011558926407560467,0.98285879381001,0.006361150921846278
32,1024,hadamard_paired,0.01,0.15,0.004,8,0.00083218737563584,0.000143417239221632,0.976745655760169,0.00845666959894936
32,1024,hadamard_paired,0.01,0.15,0.006,12,0.0011071503067796584,0.00018466689440805467,0.9689950048923492,0.011217451040030801
32,1024,hadamard_paired,0.01,0.15,0.009,18,0.0015386899467557669,0.00025041209946937337,0.9568046983331442,0.015710856328772067
32,1024,hadamard_paired,0.01,0.15,0.013,27,0.0021241195063339546,0.0003275483943473474,0.9401467572897673,0.022134466475943373
32,1024,hadamard_paired,0.01,0.15,0.02,41,0.0031549606792395934,0.00046508998498674133,0.9110724683851004,0.0327859295245494
32,1024,hadamard_paired,0.01,0.15,0.03,61,0.004612986602296587,0.000677685178763359,0.8705130890011787,0.04550548631870038
32,1024,hadamard_paired,0.01,0.15,0.045,92,0.006849786237580702,0.0010479153356398447,0.808539679273963,0.06426065956652527
32,1024,hadamard_paired,0.01,0.15,0.067,137,0.009725573909236118,0.0014725178043553224,0.7290089167654514,0.09064454519921872
32,1024,hadamard_paired,0.01,0.15,0.1,205,0.013883942097891122,0.002282521764763135,0.6183089418336749,0.1294983736382598
32,1024,hadamard_paired,0.01,0.15,0.15,307,0.01942440855782479,0.003901735114878572,0.4909035824239254,0.16231418223683358
32,1024,hadamard_paired,0.01,0.15,0.22,451,0.02636248985072598,0.00620282916036142,0.35880862921476364,0.17265411127251998
32,1024,hadamard_paired,0.01,0.15,0.33,676,0.034869427734520286,0.01009501666740361,0.22873554113903083,0.1984281098545679
32,1024,hadamard_paired,0.01,0.15,0.5,1024,0.043904833728447556,0.015491941336209458,0.13210975599940866,0.24233150863980038
32,1024,hadamard_paired,0.01,0.3,0.0015,3,0.001003054194370634,0.00024966535581714305,0.9927121847867966,0.0029182827168591687
32,1024,hadamard_paired,0.01,0.3,0.0025,5,0.0012245259549672483,0.00027662318932779166,0.9910885635763407,0.003388042357214706
32,1024,hadamard_paired,0.01,0.3,0.004,8,0.0019171520689269528,0.0003560315132570892,0.9859921727329493,0.005178754387886844
32,1024,hadamard_paired,0.01,0.3,0.006,12,0.0026780464249895886,0.00046293478747692896,0.9803773909807205,0.007216126753812858
32,1024,hadamard_paired,0.01,0.3,0.009,18,0.0038441076467279345,0.0006271285261327271,0.9717323407530785,0.010440935888358942
32,1024,hadamard_paired,0.01,0.3,0.013,27,0.005402275863161776,0.000776646168511216,0.9599994402378798,0.015039158773517025
32,1024,hadamard_paired,0.01,0.3,0.02,41,0.008125676540657878,0.001100655472225949,0.939348017796874,0.023283077804356598
32,1024,hadamard_paired,0.01,0.3,0.03,61,0.011934505891986191,0.0016406880373760733,0.9102243781089783,0.03376250408858687
32,1024,hadamard_paired,0.01,0.3,0.045,92,0.017710642132442445,0.0025569956386216584,0.8648667056113482,0.049811992529348495
32,1024,hadamard_paired,0.01,0.3,0.067,137,0.025045147456694394,0.003747011351609622,0.8041712585836649,0.07426869353608215
32,1024,hadamard_paired,0.01,0.3,0.1,205,0.035217536496929824,0.0063381743765821025,0.7152448054403067,0.11249874575772002
32,1024,hadamard_paired,0.01,0.3,0.15,307,0.047977924696169794,0.011310337187441878,0.6053111040964723,0.15808842920466082
32,1024,hadamard_paired,0.01,0.3,0.22,451,0.0633544153533876,0.017716938158941476,0.48112934175878763,0.1821959275834586
32,1024,hadamard_paired,0.01,0.3,0.33,676,0.08107942633796483,0.026767248982175883,0.3400805759592913,0.19102137651236026
32,1024,hadamard_paired,0.01,0.3,0.5,1024,0.09800533496309072,0.038808654244930435,0.1920810451847501,0.247168594536654
32,1024,hadamard_paired,0.01,0.5,0.0015,3,0.001794250048988033,0.0004882893972377116,0.9948836155235767,0.00196409683217179
32,1024,hadamard_paired,0.01,0.5,0.0025,5,0.0026273498478985857,0.0005945442212414736,0.9925033282488585,0.002679591170736063
32,1024,hadamard_paired,0.01,0.5,0.004,8,0.004433377718669362,0.0007885721696669586,0.9872790612280369,0.004460984432072031
32,1024,hadamard_paired,0.01,0.5,0.006,12,0.006348532959236763,0.0010464443291912362,0.981739416718483,0.006384497396088027
32,1024,hadamard_paired,0.01,0.5,0.009,18,0.009259602156816982,0.0014475267819184358,0.9732839222997427,0.009395309422841629
32,1024,hadamard_paired,0.01,0.5,0.013,27,0.013114001805661246,0.001708801503374154,0.9619265422224998,0.013564373211336758
32,1024,hadamard_paired,0.01,0.5,0.02,41,0.01978815533220768,0.00260480773396942,0.9420512113720179,0.021401777442755315
32,1024,hadamard_paired,0.01,0.5,0.03,61,0.02905495133018121,0.004052850989449991,0.9141072314232588,0.0312912598348682
32,1024,hadamard_paired,0.01,0.5,0.045,92,0.04286738717928529,0.006035083421138977,0.8711456544697285,0.04586257368344195
32,1024,hadamard_paired,0.01,0.5,0.067,137,0.06012142274994403,0.009303671645107136,0.8139084111899137,0.06914690708557593
32,1024,hadamard_paired,0.01,0.5,0.1,205,0.08308736968319863,0.01595361178921247,0.7320659207180142,0.10407641590497033
32,1024,hadamard_paired,0.01,0.5,0.15,307,0.11005791509523988,0.02672685067168128,0.6322800200432539,0.14956656539926563
32,1024,hadamard_paired,0.01,0.5,0.22,451,0.1406472681555897,0.03948141600062635,0.5198140004649758,0.1790003659615428
32,1024,hadamard_paired,0.01,0.5,0.33,676,0.17412877338938415,0.05448576292219607,0.38731571281095967,0.18955895044061039
32,1024,hadamard_paired,0.01,0.5,0.5,1024,0.20299705443903804,0.07224515839581118,0.252513115061447,0.22410728600407312
32,1024,hadamard_paired,0.03,0.05,0.0015,3,0.0005539784779102774,7.947611308708505e-05,0.8943086080253124,0.023194801435465987
32,1024,hadamard_paired,0.03,0.05,0.0025,5,0.00045969598795636557,4.642498830869567e-05,0.9078218806535006,0.018314127419059717
32,1024,hadamard_paired,0.03,0.05,0.004,8,0.0005616766211460344,4.496423359950012e-05,0.8861626237630844,0.021144235296351403
32,1024,hadamard_paired,0.03,0.05,0.006,12,0.000720352856660611,5.6763468020410166e-05,0.8551221024245024,0.02601593469273075
32,1024,hadamard_paired,0.03,0.05,0.009,18,0.0009751230954861967,7.913295080539816e-05,0.807225875556469,0.03426462800467675
32,1024,hadamard_paired,0.03,0.05,0.013,27,0.001323599131865194,0.00011023671580197548,0.7453600447624922,0.045738020290950955
32,1024,hadamard_paired,0.03,0.05,0.02,41,0.0019366647175047547,0.00016783249522699434,0.6475433278828859,0.06151557168084499
32,1024,hadamard_paired,0.03,0.05,0.03,61,0.0027985638444079086,0.0002513958928565486,0.5321697387844324,0.07447350870538806
32,1024,hadamard_paired,0.03,0.05,0.045,92,0.004096920558367856,0.00038885156302518155,0.3975553675554693,0.09233986973099224
32,1024,hadamard_paired,0.03,0.05,0.067,137,0.005734319856856018,0.0005466987745300571,0.2792928998824209,0.11479135030580394
32,1024,hadamard_paired,0.03,0.05,0.1,205,0.008077671387582086,0.0008456436782852979,0.17581149794568773,0.13387873290278302
32,1024,hadamard_paired,0.03,0.05,0.15,307,0.011186942108906806,0.0013822083454888578,0.1075513097748626,0.13394380878319465
32,1024,hadamard_paired,0.03,0.05,0.22,451,0.015043824882013723,0.002244287736168427,0.06416038084717002,0.13314829651508267
32,1024,hadamard_paired,0.03,0.05,0.33,676,0.02000633077113889,0.0034753578089962425,0.04166122146853013,0.1533192219928286
32,1024,hadamard_paired,0.03,0.05,0.5,1024,0.02568193303886801,0.004837798317114586,0.03372233769914601,0.17588425123961693
32,1024,hadamard_paired,0.03,0.1,0.0015,3,0.0006683783376502106,9.825461385455112e-05,0.9639869518578053,0.00884531238471171
32,1024,hadamard_paired,0.03,0.1,0.0025,5,0.0006576959967787843,7.972790256919866e-05,0.9639105908572674,0.008085763202705154
32,1024,hadamard_paired,0.03,0.1,0.004,8,0.0009186130682792282,9.445786101123996e-05,0.9489883501082659,0.010928301612910873
32,1024,hadamard_paired,0.03,0.1,0.006,12,0.001235736875969451,0.0001254207510923375,0.9308625757694244,0.014683848274120245
32,1024,hadamard_paired,0.03,0.1,0.009,18,0.0017273159028263763,0.00017625658699377698,0.9023617897182703,0.021112658374319266
32,1024,hadamard_paired,0.03,0.1,0.013,27,0.0023868456519267056,0.0002407554643395415,0.8633522000163794,0.030773657942768706
32,1024,hadamard_paired,0.03,0.1,0.02,41,0.0035292356769787148,0.00036362716570373735,0.7950098924338818,0.04691467255909249
32,1024,hadamard_paired,0.03,0.1,0.03,61,0.005080624687252566,0.0005440980549127127,0.7027391884475946,0.06306507570716578
32,1024,hadamard_paired,0.03,0.1,0.045,92,0.007310713408514857,0.000836731182829572,0.5743030039593577,0.08185218457900441
32,1024,hadamard_paired,0.03,0.1,0.067,137,0.009954315872164443,0.0011783648407598872,0.436426917091012,0.10090096318279307
32,1024,hadamard_paired,0.03,0.1,0.1,205,0.01343542558606714,0.0018963026215630197,0.29351147974375635,0.12490029420790731
32,1024,hadamard_paired,0.03,0.1,0.15,307,0.017602010600967333,0.0031603830198230114,0.1855075927460348,0.13293953035758366
32,1024,hadamard_paired,0.03,0.1,0.22,451,0.022481218678876758,0.0050168999807667395,0.11147734107362339,0.13484727240598093
32,1024,hadamard_paired,0.03,0.1,0.33,676,0.028378035582136363,0.007581608040488411,0.06510870109195821,0.15438824471499482
32,1024,hadamard_paired,0.03,0.1,0.5,1024,0.034783135750330985,0.010559140198208004,0.04263999449904077,0.17459297241306962
32,1024,hadamard_paired,0.03,0.15,0.0015,3,0.0008501052489009453,0.00012577179581882845,0.9791050255298615,0.005181377577330973
32,1024,hadamard_paired,0.03,0.15,0.0025,5,0.0009779366992006544,0.00012275572698835284,0.9757738765329123,0.005504474688808691
32,1024,hadamard_paired,0.03,0.15,0.004,8,0.0014997849211795256,0.00015486592515123314,0.9625604078173637,0.008128455166312859
32,1024,hadamard_paired,0.03,0.15,0.006,12,0.0020773407341039274,0.0002112044247694322,0.9477784745395184,0.011323150314385112
32,1024,hadamard_paired,0.03,0.15,0.009,18,0.0029570590195362456,0.00029853595905908855,0.9248171541839838,0.016701433075822763
32,1024,hadamard_paired,0.03,0.15,0.013,27,0.004124292005144525,0.0004006191036414687,0.8934154603630304,0.024751314092940378
32,1024,hadamard_paired,0.03,0.15,0.02,41,0.006130011533969082,0.0006133853412486739,0.837588531896472,0.03902000462097537
32,1024,hadamard_paired,0.03,0.15,0.03,61,0.008795523142907768,0.0009294253538839263,0.7605322226881981,0.05494810095937413
32,1024,hadamard_paired,0.03,0.15,0.045,92,0.01251164622954093,0.0013931072512432475,0.6483594113960862,0.07584175360145183
32,1024,hadamard_paired,0.03,0.15,0.067,137,0.016741679108235985,0.0019642288179987453,0.5185984028503299,0.09744139987301162
32,1024,hadamard_paired,0.03,0.15,0.1,205,0.021943815343547612,0.0032589945497557616,0.3705128785222769,0.12364591836941033
32,1024,hadamard_paired,0.03,0.15,0.15,307,0.02763849135953933,0.005462362328832453,0.24645153910387307,0.13787542476423853
32,1024,hadamard_paired,0.03,0.15,0.22,451,0.03393232257803902,0.008452850869537178,0.1540930557239335,0.14013529122151688
32,1024,hadamard_paired,0.03,0.15,0.33,676,0.04109218582743779,0.01241474387073061,0.08804942968708929,0.1554711075504838
32,1024,hadamard_paired,0.03,0.15,0.5,1024,0.048416464880574495,0.017166774587623994,0.05194753207615577,0.17347647878371608
32,1024,hadamard_paired,0.03,0.3,0.0015,3,0.001800110905605834,0.00025758013711458464,0.9885236527770758,0.002692461325371844
32,1024,hadamard_paired,0.03,0.3,0.0025,5,0.002677846212463919,0.00031727061098003255,0.9829082116484642,0.0037195555111939655
32,1024,hadamard_paired,0.03,0.3,0.004,8,0.004601054184604436,0.0004312278285239188,0.9705120399594307,0.006191240371775093
32,1024,hadamard_paired,0.03,0.3,0.006,12,0.0065817736176541075,0.0006153850659951877,0.9575967192649841,0.009006162376989407
32,1024,hadamard_paired,0.03,0.3,0.009,18,0.009554409043630585,0.0008856563030442216,0.9378749132156372,0.013573506725217104
32,1024,hadamard_paired,0.03,0.3,0.013,27,0.013447570352582261,0.0011633748944135107,0.9113207422196865,0.019977011220644682
32,1024,hadamard_paired,0.03,0.3,0.02,41,0.020064562384504825,0.0019570662773580306,0.8644029255956411,0.03154556250505249
32,1024,hadamard_paired,0.03,0.3,0.03,61,0.028588804765604436,0.0030498551521495076,0.800399960950017,0.045048368884166336
32,1024,hadamard_paired,0.03,0.3,0.045,92,0.03991345479153097,0.004114936154453453,0.7077375445514917,0.0637117225893172
32,1024,hadamard_paired,0.03,0.3,0.067,137,0.05208294279873371,0.005781859982518395,0.5974650224670768,0.08803529118099508
32,1024,hadamard_paired,0.03,0.3,0.1,205,0.0655152527615428,0.009901228464062222,0.46477900445461273,0.1200654286174266
32,1024,hadamard_paired,0.03,0.3,0.15,307,0.07817414368037134,0.016011833962127298,0.34208308439701796,0.15089095151457887
32,1024,hadamard_paired,0.03,0.3,0.22,451,0.0905126096913591,0.023105778452443226,0.2403811232361477,0.16415972267855836
32,1024,hadamard_paired,0.03,0.3,0.33,676,0.10297411179635674,0.031019815047413135,0.14864113706425996,0.15874164228168056
